Index   time            v(clk_p)        vin_diff        vcml_diff       
--------------------------------------------------------------------------------
1143	1.073500e-09	1.500000e+00	6.100326e-02	2.463259e-01	
1144	1.074500e-09	1.500000e+00	6.068935e-02	2.454367e-01	
1145	1.075500e-09	1.500000e+00	6.037169e-02	2.445270e-01	
1146	1.076500e-09	1.500000e+00	6.005031e-02	2.435969e-01	
1147	1.077500e-09	1.500000e+00	5.972523e-02	2.426467e-01	
1148	1.078500e-09	1.500000e+00	5.939646e-02	2.416764e-01	
1149	1.079500e-09	1.500000e+00	5.906402e-02	2.406864e-01	
1150	1.080500e-09	1.500000e+00	5.872794e-02	2.396767e-01	
1151	1.081500e-09	1.500000e+00	5.838824e-02	2.386476e-01	
1152	1.082500e-09	1.500000e+00	5.804494e-02	2.375992e-01	
1153	1.083500e-09	1.500000e+00	5.769806e-02	2.365316e-01	
1154	1.084500e-09	1.500000e+00	5.734762e-02	2.354449e-01	
1155	1.085500e-09	1.500000e+00	5.699364e-02	2.343394e-01	
1156	1.086500e-09	1.500000e+00	5.663615e-02	2.332151e-01	

Index   time            v(clk_p)        vin_diff        vcml_diff       
--------------------------------------------------------------------------------
1157	1.087500e-09	1.500000e+00	5.627516e-02	2.320722e-01	
1158	1.088500e-09	1.500000e+00	5.591070e-02	2.309108e-01	
1159	1.089500e-09	1.500000e+00	5.554279e-02	2.297311e-01	
1160	1.090500e-09	1.500000e+00	5.517146e-02	2.285332e-01	
1161	1.091500e-09	1.500000e+00	5.479672e-02	2.273171e-01	
1162	1.092500e-09	1.500000e+00	5.441861e-02	2.260831e-01	
1163	1.093500e-09	1.500000e+00	5.403713e-02	2.248312e-01	
1164	1.094500e-09	1.500000e+00	5.365232e-02	2.235615e-01	
1165	1.095500e-09	1.500000e+00	5.326421e-02	2.222742e-01	
1166	1.096500e-09	1.500000e+00	5.287281e-02	2.209694e-01	
1167	1.097500e-09	1.500000e+00	5.247814e-02	2.196471e-01	
1168	1.098500e-09	1.500000e+00	5.208024e-02	2.183076e-01	
1169	1.099250e-09	1.500000e+00	5.177971e-02	2.172747e-01	
1170	1.100000e-09	1.500000e+00	5.147737e-02	2.161938e-01	
1171	1.100100e-09	1.495000e+00	5.143693e-02	2.160417e-01	
1172	1.100300e-09	1.485000e+00	5.135594e-02	2.157412e-01	
1173	1.100700e-09	1.465000e+00	5.119359e-02	2.153313e-01	
1174	1.101500e-09	1.425000e+00	5.086736e-02	2.161594e-01	
1175	1.102500e-09	1.375000e+00	5.045676e-02	2.203855e-01	
1176	1.103500e-09	1.325000e+00	5.004305e-02	2.270015e-01	
1177	1.104500e-09	1.275000e+00	4.962624e-02	2.345130e-01	
1178	1.105500e-09	1.225000e+00	4.920638e-02	2.415420e-01	
1179	1.106500e-09	1.175000e+00	4.878348e-02	2.483512e-01	
1180	1.107500e-09	1.125000e+00	4.835758e-02	2.765073e-01	
1181	1.108500e-09	1.075000e+00	4.792869e-02	3.601509e-01	
1182	1.109250e-09	1.037500e+00	4.760508e-02	4.522680e-01	
1183	1.110000e-09	1.000000e+00	4.727982e-02	5.353175e-01	
1184	1.110100e-09	1.000000e+00	4.723633e-02	5.442045e-01	
1185	1.110300e-09	1.000000e+00	4.714925e-02	5.609313e-01	
1186	1.110700e-09	1.000000e+00	4.697476e-02	5.880563e-01	
1187	1.111500e-09	1.000000e+00	4.662439e-02	6.199263e-01	
1188	1.112387e-09	1.000000e+00	4.623359e-02	6.359453e-01	
1189	1.113387e-09	1.000000e+00	4.579051e-02	6.509885e-01	
1190	1.114387e-09	1.000000e+00	4.534460e-02	6.643965e-01	
1191	1.115387e-09	1.000000e+00	4.489590e-02	6.716966e-01	
1192	1.116387e-09	1.000000e+00	4.444442e-02	6.740293e-01	
1193	1.117387e-09	1.000000e+00	4.399020e-02	6.741743e-01	
1194	1.118387e-09	1.000000e+00	4.353327e-02	6.732814e-01	
1195	1.119387e-09	1.000000e+00	4.307366e-02	6.714580e-01	
1196	1.120387e-09	1.000000e+00	4.261138e-02	6.692210e-01	
1197	1.121387e-09	1.000000e+00	4.214648e-02	6.665798e-01	
1198	1.122387e-09	1.000000e+00	4.167898e-02	6.637735e-01	
1199	1.123387e-09	1.000000e+00	4.120891e-02	6.607944e-01	
1200	1.124387e-09	1.000000e+00	4.073629e-02	6.577560e-01	
1201	1.125387e-09	1.000000e+00	4.026117e-02	6.546629e-01	
1202	1.126387e-09	1.000000e+00	3.978356e-02	6.515616e-01	
1203	1.127387e-09	1.000000e+00	3.930349e-02	6.484710e-01	
1204	1.128387e-09	1.000000e+00	3.882100e-02	6.454021e-01	
1205	1.129387e-09	1.000000e+00	3.833612e-02	6.423843e-01	
1206	1.130387e-09	1.000000e+00	3.784887e-02	6.394102e-01	
1207	1.131387e-09	1.000000e+00	3.735929e-02	6.365150e-01	
1208	1.132387e-09	1.000000e+00	3.686740e-02	6.336833e-01	
1209	1.133387e-09	1.000000e+00	3.637324e-02	6.309516e-01	
1210	1.134387e-09	1.000000e+00	3.587684e-02	6.283019e-01	
1211	1.135387e-09	1.000000e+00	3.537822e-02	6.257690e-01	
1212	1.136387e-09	1.000000e+00	3.487742e-02	6.233350e-01	
1213	1.137387e-09	1.000000e+00	3.437446e-02	6.210306e-01	
1214	1.138387e-09	1.000000e+00	3.386939e-02	6.188387e-01	

Index   time            v(clk_p)        vin_diff        vcml_diff       
--------------------------------------------------------------------------------
1215	1.139387e-09	1.000000e+00	3.336223e-02	6.167845e-01	
1216	1.140387e-09	1.000000e+00	3.285301e-02	6.148513e-01	
1217	1.141387e-09	1.000000e+00	3.234177e-02	6.130584e-01	
1218	1.142387e-09	1.000000e+00	3.182852e-02	6.113893e-01	
1219	1.143387e-09	1.000000e+00	3.131332e-02	6.098569e-01	
1220	1.144387e-09	1.000000e+00	3.079618e-02	6.084451e-01	
1221	1.145387e-09	1.000000e+00	3.027715e-02	6.071611e-01	
1222	1.146387e-09	1.000000e+00	2.975624e-02	6.059892e-01	
1223	1.147387e-09	1.000000e+00	2.923351e-02	6.049323e-01	
1224	1.148387e-09	1.000000e+00	2.870896e-02	6.039756e-01	
1225	1.149387e-09	1.000000e+00	2.818265e-02	6.031188e-01	
1226	1.150387e-09	1.000000e+00	2.765460e-02	6.023488e-01	
1227	1.151387e-09	1.000000e+00	2.712484e-02	6.016628e-01	
1228	1.152387e-09	1.000000e+00	2.659341e-02	6.010498e-01	
1229	1.153387e-09	1.000000e+00	2.606034e-02	6.005060e-01	
1230	1.154387e-09	1.000000e+00	2.552566e-02	6.000221e-01	
1231	1.155387e-09	1.000000e+00	2.498941e-02	5.995940e-01	
1232	1.156387e-09	1.000000e+00	2.445162e-02	5.992143e-01	
1233	1.157387e-09	1.000000e+00	2.391231e-02	5.988788e-01	
1234	1.158387e-09	1.000000e+00	2.337154e-02	5.985819e-01	
1235	1.159387e-09	1.000000e+00	2.282932e-02	5.983196e-01	
1236	1.160387e-09	1.000000e+00	2.228569e-02	5.980878e-01	
1237	1.161387e-09	1.000000e+00	2.174069e-02	5.978828e-01	
1238	1.162387e-09	1.000000e+00	2.119434e-02	5.977017e-01	
1239	1.163387e-09	1.000000e+00	2.064669e-02	5.975411e-01	
1240	1.164387e-09	1.000000e+00	2.009777e-02	5.973993e-01	
1241	1.165387e-09	1.000000e+00	1.954760e-02	5.972732e-01	
1242	1.166387e-09	1.000000e+00	1.899623e-02	5.971617e-01	
1243	1.167387e-09	1.000000e+00	1.844369e-02	5.970620e-01	
1244	1.168387e-09	1.000000e+00	1.789001e-02	5.969739e-01	
1245	1.169387e-09	1.000000e+00	1.733523e-02	5.968946e-01	
1246	1.170387e-09	1.000000e+00	1.677938e-02	5.968244e-01	
1247	1.171387e-09	1.000000e+00	1.622249e-02	5.967608e-01	
1248	1.172387e-09	1.000000e+00	1.566460e-02	5.967043e-01	
1249	1.173387e-09	1.000000e+00	1.510575e-02	5.966528e-01	
1250	1.174387e-09	1.000000e+00	1.454596e-02	5.966069e-01	
1251	1.175387e-09	1.000000e+00	1.398528e-02	5.965647e-01	
1252	1.176387e-09	1.000000e+00	1.342373e-02	5.965270e-01	
1253	1.177387e-09	1.000000e+00	1.286136e-02	5.964920e-01	
1254	1.178387e-09	1.000000e+00	1.229819e-02	5.964606e-01	
1255	1.179387e-09	1.000000e+00	1.173427e-02	5.964312e-01	
1256	1.180387e-09	1.000000e+00	1.116962e-02	5.964047e-01	
1257	1.181387e-09	1.000000e+00	1.060428e-02	5.963797e-01	
1258	1.182387e-09	1.000000e+00	1.003829e-02	5.963570e-01	
1259	1.183387e-09	1.000000e+00	9.471675e-03	5.963354e-01	
1260	1.184387e-09	1.000000e+00	8.904479e-03	5.963158e-01	
1261	1.185387e-09	1.000000e+00	8.336733e-03	5.962969e-01	
1262	1.186387e-09	1.000000e+00	7.768474e-03	5.962797e-01	
1263	1.187387e-09	1.000000e+00	7.199735e-03	5.962630e-01	
1264	1.188387e-09	1.000000e+00	6.630552e-03	5.962477e-01	
1265	1.189387e-09	1.000000e+00	6.060960e-03	5.962327e-01	
1266	1.190387e-09	1.000000e+00	5.490994e-03	5.962189e-01	
1267	1.191387e-09	1.000000e+00	4.920689e-03	5.962053e-01	
1268	1.192387e-09	1.000000e+00	4.350081e-03	5.961928e-01	
1269	1.193387e-09	1.000000e+00	3.779205e-03	5.961804e-01	
1270	1.194387e-09	1.000000e+00	3.208095e-03	5.961688e-01	
1271	1.195387e-09	1.000000e+00	2.636787e-03	5.961574e-01	
1272	1.196387e-09	1.000000e+00	2.065317e-03	5.961467e-01	

Index   time            v(clk_p)        vin_diff        vcml_diff       
--------------------------------------------------------------------------------
1273	1.197387e-09	1.000000e+00	1.493720e-03	5.961361e-01	
1274	1.198387e-09	1.000000e+00	9.220300e-04	5.961261e-01	
1275	1.199194e-09	1.000000e+00	4.610243e-04	5.961151e-01	
1276	1.200000e-09	1.000000e+00	0.000000e+00	5.961011e-01	
1277	1.200100e-09	1.005000e+00	-5.71770e-05	5.960866e-01	
1278	1.200300e-09	1.015000e+00	-1.71531e-04	5.960625e-01	
1279	1.200700e-09	1.035000e+00	-4.00237e-04	5.960697e-01	
1280	1.201500e-09	1.075000e+00	-8.57635e-04	5.961091e-01	
1281	1.202500e-09	1.125000e+00	-1.42933e-03	5.950928e-01	
1282	1.203500e-09	1.175000e+00	-2.00094e-03	5.917089e-01	
1283	1.204500e-09	1.225000e+00	-2.57243e-03	5.859568e-01	
1284	1.205500e-09	1.275000e+00	-3.14376e-03	5.765607e-01	
1285	1.206500e-09	1.325000e+00	-3.71489e-03	5.552833e-01	
1286	1.207500e-09	1.375000e+00	-4.28579e-03	5.106953e-01	
1287	1.208500e-09	1.425000e+00	-4.85643e-03	4.444493e-01	
1288	1.209250e-09	1.462500e+00	-5.28422e-03	3.892151e-01	
1289	1.210000e-09	1.500000e+00	-5.71182e-03	3.366876e-01	
1290	1.210100e-09	1.500000e+00	-5.76882e-03	3.301308e-01	
1291	1.210300e-09	1.500000e+00	-5.88281e-03	3.172215e-01	
1292	1.210700e-09	1.500000e+00	-6.11074e-03	2.926392e-01	
1293	1.211500e-09	1.500000e+00	-6.56642e-03	2.481854e-01	
1294	1.212500e-09	1.500000e+00	-7.13565e-03	2.006631e-01	
1295	1.213500e-09	1.500000e+00	-7.70444e-03	1.609247e-01	
1296	1.214500e-09	1.500000e+00	-8.27275e-03	1.277186e-01	
1297	1.215500e-09	1.500000e+00	-8.84056e-03	9.994084e-02	
1298	1.216500e-09	1.500000e+00	-9.40782e-03	7.665054e-02	
1299	1.217500e-09	1.500000e+00	-9.97450e-03	5.706183e-02	
1300	1.218500e-09	1.500000e+00	-1.05406e-02	4.052119e-02	
1301	1.219500e-09	1.500000e+00	-1.11060e-02	2.648986e-02	
1302	1.220500e-09	1.500000e+00	-1.16707e-02	1.452266e-02	
1303	1.221500e-09	1.500000e+00	-1.22347e-02	4.253932e-03	
1304	1.222500e-09	1.500000e+00	-1.27980e-02	-4.61780e-03	
1305	1.223500e-09	1.500000e+00	-1.33604e-02	-1.23399e-02	
1306	1.224500e-09	1.500000e+00	-1.39221e-02	-1.91161e-02	
1307	1.225500e-09	1.500000e+00	-1.44829e-02	-2.51135e-02	
1308	1.226500e-09	1.500000e+00	-1.50427e-02	-3.04698e-02	
1309	1.227500e-09	1.500000e+00	-1.56017e-02	-3.52978e-02	
1310	1.228500e-09	1.500000e+00	-1.61597e-02	-3.96904e-02	
1311	1.229500e-09	1.500000e+00	-1.67167e-02	-4.37240e-02	
1312	1.230500e-09	1.500000e+00	-1.72727e-02	-4.74612e-02	
1313	1.231500e-09	1.500000e+00	-1.78276e-02	-5.09536e-02	
1314	1.232500e-09	1.500000e+00	-1.83814e-02	-5.42435e-02	
1315	1.233500e-09	1.500000e+00	-1.89341e-02	-5.73657e-02	
1316	1.234500e-09	1.500000e+00	-1.94856e-02	-6.03489e-02	
1317	1.235500e-09	1.500000e+00	-2.00359e-02	-6.32164e-02	
1318	1.236500e-09	1.500000e+00	-2.05849e-02	-6.59877e-02	
1319	1.237500e-09	1.500000e+00	-2.11327e-02	-6.86785e-02	
1320	1.238500e-09	1.500000e+00	-2.16792e-02	-7.13019e-02	
1321	1.239500e-09	1.500000e+00	-2.22244e-02	-7.38686e-02	
1322	1.240500e-09	1.500000e+00	-2.27682e-02	-7.63873e-02	
1323	1.241500e-09	1.500000e+00	-2.33105e-02	-7.88651e-02	
1324	1.242500e-09	1.500000e+00	-2.38515e-02	-8.13081e-02	
1325	1.243500e-09	1.500000e+00	-2.43909e-02	-8.37209e-02	
1326	1.244500e-09	1.500000e+00	-2.49289e-02	-8.61077e-02	
1327	1.245500e-09	1.500000e+00	-2.54653e-02	-8.84714e-02	
1328	1.246500e-09	1.500000e+00	-2.60002e-02	-9.08149e-02	
1329	1.247500e-09	1.500000e+00	-2.65335e-02	-9.31402e-02	
1330	1.248500e-09	1.500000e+00	-2.70651e-02	-9.54490e-02	

Index   time            v(clk_p)        vin_diff        vcml_diff       
--------------------------------------------------------------------------------
1331	1.249500e-09	1.500000e+00	-2.75950e-02	-9.77428e-02	
1332	1.250500e-09	1.500000e+00	-2.81233e-02	-1.00023e-01	
1333	1.251500e-09	1.500000e+00	-2.86498e-02	-1.02289e-01	
1334	1.252500e-09	1.500000e+00	-2.91745e-02	-1.04544e-01	
1335	1.253500e-09	1.500000e+00	-2.96975e-02	-1.06786e-01	
1336	1.254500e-09	1.500000e+00	-3.02186e-02	-1.09018e-01	
1337	1.255500e-09	1.500000e+00	-3.07378e-02	-1.11238e-01	
1338	1.256500e-09	1.500000e+00	-3.12552e-02	-1.13447e-01	
1339	1.257500e-09	1.500000e+00	-3.17706e-02	-1.15646e-01	
1340	1.258500e-09	1.500000e+00	-3.22841e-02	-1.17835e-01	
1341	1.259500e-09	1.500000e+00	-3.27955e-02	-1.20013e-01	
1342	1.260500e-09	1.500000e+00	-3.33050e-02	-1.22180e-01	
1343	1.261500e-09	1.500000e+00	-3.38124e-02	-1.24337e-01	
1344	1.262500e-09	1.500000e+00	-3.43177e-02	-1.26484e-01	
1345	1.263500e-09	1.500000e+00	-3.48209e-02	-1.28620e-01	
1346	1.264500e-09	1.500000e+00	-3.53219e-02	-1.30746e-01	
1347	1.265500e-09	1.500000e+00	-3.58208e-02	-1.32861e-01	
1348	1.266500e-09	1.500000e+00	-3.63174e-02	-1.34966e-01	
1349	1.267500e-09	1.500000e+00	-3.68119e-02	-1.37059e-01	
1350	1.268500e-09	1.500000e+00	-3.73040e-02	-1.39142e-01	
1351	1.269500e-09	1.500000e+00	-3.77938e-02	-1.41214e-01	
1352	1.270500e-09	1.500000e+00	-3.82814e-02	-1.43274e-01	
1353	1.271500e-09	1.500000e+00	-3.87665e-02	-1.45324e-01	
1354	1.272500e-09	1.500000e+00	-3.92493e-02	-1.47362e-01	
1355	1.273500e-09	1.500000e+00	-3.97296e-02	-1.49388e-01	
1356	1.274500e-09	1.500000e+00	-4.02075e-02	-1.51403e-01	
1357	1.275500e-09	1.500000e+00	-4.06829e-02	-1.53406e-01	
1358	1.276500e-09	1.500000e+00	-4.11558e-02	-1.55398e-01	
1359	1.277500e-09	1.500000e+00	-4.16262e-02	-1.57377e-01	
1360	1.278500e-09	1.500000e+00	-4.20940e-02	-1.59344e-01	
1361	1.279500e-09	1.500000e+00	-4.25592e-02	-1.61299e-01	
1362	1.280500e-09	1.500000e+00	-4.30217e-02	-1.63242e-01	
1363	1.281500e-09	1.500000e+00	-4.34816e-02	-1.65172e-01	
1364	1.282500e-09	1.500000e+00	-4.39389e-02	-1.67090e-01	
1365	1.283500e-09	1.500000e+00	-4.43934e-02	-1.68995e-01	
1366	1.284500e-09	1.500000e+00	-4.48452e-02	-1.70887e-01	
1367	1.285500e-09	1.500000e+00	-4.52942e-02	-1.72767e-01	
1368	1.286500e-09	1.500000e+00	-4.57404e-02	-1.74633e-01	
1369	1.287500e-09	1.500000e+00	-4.61838e-02	-1.76487e-01	
1370	1.288500e-09	1.500000e+00	-4.66244e-02	-1.78327e-01	
1371	1.289500e-09	1.500000e+00	-4.70621e-02	-1.80153e-01	
1372	1.290500e-09	1.500000e+00	-4.74968e-02	-1.81967e-01	
1373	1.291500e-09	1.500000e+00	-4.79287e-02	-1.83767e-01	
1374	1.292500e-09	1.500000e+00	-4.83576e-02	-1.85553e-01	
1375	1.293500e-09	1.500000e+00	-4.87835e-02	-1.87325e-01	
1376	1.294500e-09	1.500000e+00	-4.92064e-02	-1.89084e-01	
1377	1.295500e-09	1.500000e+00	-4.96262e-02	-1.90829e-01	
1378	1.296500e-09	1.500000e+00	-5.00430e-02	-1.92560e-01	
1379	1.297500e-09	1.500000e+00	-5.04568e-02	-1.94277e-01	
1380	1.298500e-09	1.500000e+00	-5.08674e-02	-1.95979e-01	
1381	1.299250e-09	1.500000e+00	-5.11733e-02	-1.97230e-01	
1382	1.300000e-09	1.500000e+00	-5.14774e-02	-1.98436e-01	
1383	1.300100e-09	1.495000e+00	-5.15178e-02	-1.98589e-01	
1384	1.300300e-09	1.485000e+00	-5.15985e-02	-1.98898e-01	
1385	1.300700e-09	1.465000e+00	-5.17596e-02	-1.99706e-01	
1386	1.301500e-09	1.425000e+00	-5.20802e-02	-2.02983e-01	
1387	1.302500e-09	1.375000e+00	-5.24781e-02	-2.10366e-01	
1388	1.303500e-09	1.325000e+00	-5.28728e-02	-2.20327e-01	

Index   time            v(clk_p)        vin_diff        vcml_diff       
--------------------------------------------------------------------------------
1389	1.304500e-09	1.275000e+00	-5.32642e-02	-2.31407e-01	
1390	1.305500e-09	1.225000e+00	-5.36523e-02	-2.42222e-01	
1391	1.306500e-09	1.175000e+00	-5.40371e-02	-2.54973e-01	
1392	1.307500e-09	1.125000e+00	-5.44186e-02	-2.94304e-01	
1393	1.308500e-09	1.075000e+00	-5.47967e-02	-3.88723e-01	
1394	1.309250e-09	1.037500e+00	-5.50781e-02	-4.82823e-01	
1395	1.310000e-09	1.000000e+00	-5.53576e-02	-5.62016e-01	
1396	1.310100e-09	1.000000e+00	-5.53947e-02	-5.70121e-01	
1397	1.310300e-09	1.000000e+00	-5.54688e-02	-5.85413e-01	
1398	1.310700e-09	1.000000e+00	-5.56167e-02	-6.10242e-01	
1399	1.311500e-09	1.000000e+00	-5.59107e-02	-6.37845e-01	
1400	1.312413e-09	1.000000e+00	-5.62436e-02	-6.48905e-01	
1401	1.313413e-09	1.000000e+00	-5.66049e-02	-6.59869e-01	
1402	1.314413e-09	1.000000e+00	-5.69627e-02	-6.72122e-01	
1403	1.315413e-09	1.000000e+00	-5.73170e-02	-6.79267e-01	
1404	1.316413e-09	1.000000e+00	-5.76678e-02	-6.81475e-01	
1405	1.317413e-09	1.000000e+00	-5.80149e-02	-6.81508e-01	
1406	1.318413e-09	1.000000e+00	-5.83586e-02	-6.80605e-01	
1407	1.319413e-09	1.000000e+00	-5.86986e-02	-6.78761e-01	
1408	1.320413e-09	1.000000e+00	-5.90350e-02	-6.76530e-01	
1409	1.321413e-09	1.000000e+00	-5.93677e-02	-6.73882e-01	
1410	1.322413e-09	1.000000e+00	-5.96968e-02	-6.71071e-01	
1411	1.323413e-09	1.000000e+00	-6.00222e-02	-6.68073e-01	
1412	1.324413e-09	1.000000e+00	-6.03439e-02	-6.65006e-01	
1413	1.325413e-09	1.000000e+00	-6.06619e-02	-6.61871e-01	
1414	1.326413e-09	1.000000e+00	-6.09761e-02	-6.58713e-01	
1415	1.327413e-09	1.000000e+00	-6.12866e-02	-6.55552e-01	
1416	1.328413e-09	1.000000e+00	-6.15933e-02	-6.52395e-01	
1417	1.329413e-09	1.000000e+00	-6.18962e-02	-6.49275e-01	
1418	1.330413e-09	1.000000e+00	-6.21953e-02	-6.46180e-01	
1419	1.331413e-09	1.000000e+00	-6.24905e-02	-6.43148e-01	
1420	1.332413e-09	1.000000e+00	-6.27819e-02	-6.40160e-01	
1421	1.333413e-09	1.000000e+00	-6.30694e-02	-6.37257e-01	
1422	1.334413e-09	1.000000e+00	-6.33531e-02	-6.34417e-01	
1423	1.335413e-09	1.000000e+00	-6.36328e-02	-6.31679e-01	
1424	1.336413e-09	1.000000e+00	-6.39086e-02	-6.29021e-01	
1425	1.337413e-09	1.000000e+00	-6.41804e-02	-6.26480e-01	
1426	1.338413e-09	1.000000e+00	-6.44483e-02	-6.24037e-01	
1427	1.339413e-09	1.000000e+00	-6.47122e-02	-6.21721e-01	
1428	1.340413e-09	1.000000e+00	-6.49722e-02	-6.19518e-01	
1429	1.341413e-09	1.000000e+00	-6.52281e-02	-6.17450e-01	
1430	1.342413e-09	1.000000e+00	-6.54800e-02	-6.15504e-01	
1431	1.343413e-09	1.000000e+00	-6.57278e-02	-6.13699e-01	
1432	1.344413e-09	1.000000e+00	-6.59716e-02	-6.12017e-01	
1433	1.345413e-09	1.000000e+00	-6.62114e-02	-6.10472e-01	
1434	1.346413e-09	1.000000e+00	-6.64470e-02	-6.09047e-01	
1435	1.347413e-09	1.000000e+00	-6.66786e-02	-6.07750e-01	
1436	1.348413e-09	1.000000e+00	-6.69060e-02	-6.06565e-01	
1437	1.349413e-09	1.000000e+00	-6.71293e-02	-6.05496e-01	
1438	1.350413e-09	1.000000e+00	-6.73485e-02	-6.04527e-01	
1439	1.351413e-09	1.000000e+00	-6.75635e-02	-6.03659e-01	
1440	1.352413e-09	1.000000e+00	-6.77743e-02	-6.02878e-01	
1441	1.353413e-09	1.000000e+00	-6.79810e-02	-6.02182e-01	
1442	1.354413e-09	1.000000e+00	-6.81835e-02	-6.01559e-01	
1443	1.355413e-09	1.000000e+00	-6.83817e-02	-6.01007e-01	
1444	1.356413e-09	1.000000e+00	-6.85758e-02	-6.00515e-01	
1445	1.357413e-09	1.000000e+00	-6.87656e-02	-6.00079e-01	
1446	1.358413e-09	1.000000e+00	-6.89512e-02	-5.99693e-01	

Index   time            v(clk_p)        vin_diff        vcml_diff       
--------------------------------------------------------------------------------
1447	1.359413e-09	1.000000e+00	-6.91325e-02	-5.99351e-01	
1448	1.360413e-09	1.000000e+00	-6.93095e-02	-5.99047e-01	
1449	1.361413e-09	1.000000e+00	-6.94823e-02	-5.98779e-01	
1450	1.362413e-09	1.000000e+00	-6.96508e-02	-5.98542e-01	
1451	1.363413e-09	1.000000e+00	-6.98150e-02	-5.98333e-01	
1452	1.364413e-09	1.000000e+00	-6.99749e-02	-5.98149e-01	
1453	1.365413e-09	1.000000e+00	-7.01305e-02	-5.97985e-01	
1454	1.366413e-09	1.000000e+00	-7.02817e-02	-5.97841e-01	
1455	1.367413e-09	1.000000e+00	-7.04287e-02	-5.97712e-01	
1456	1.368413e-09	1.000000e+00	-7.05712e-02	-5.97599e-01	
1457	1.369413e-09	1.000000e+00	-7.07094e-02	-5.97498e-01	
1458	1.370413e-09	1.000000e+00	-7.08433e-02	-5.97408e-01	
1459	1.371413e-09	1.000000e+00	-7.09728e-02	-5.97328e-01	
1460	1.372413e-09	1.000000e+00	-7.10979e-02	-5.97257e-01	
1461	1.373413e-09	1.000000e+00	-7.12186e-02	-5.97192e-01	
1462	1.374413e-09	1.000000e+00	-7.13349e-02	-5.97135e-01	
1463	1.375413e-09	1.000000e+00	-7.14469e-02	-5.97083e-01	
1464	1.376413e-09	1.000000e+00	-7.15544e-02	-5.97037e-01	
1465	1.377413e-09	1.000000e+00	-7.16575e-02	-5.96994e-01	
1466	1.378413e-09	1.000000e+00	-7.17562e-02	-5.96957e-01	
1467	1.379413e-09	1.000000e+00	-7.18505e-02	-5.96922e-01	
1468	1.380413e-09	1.000000e+00	-7.19403e-02	-5.96890e-01	
1469	1.381413e-09	1.000000e+00	-7.20257e-02	-5.96861e-01	
1470	1.382413e-09	1.000000e+00	-7.21066e-02	-5.96834e-01	
1471	1.383413e-09	1.000000e+00	-7.21831e-02	-5.96810e-01	
1472	1.384413e-09	1.000000e+00	-7.22552e-02	-5.96787e-01	
1473	1.385413e-09	1.000000e+00	-7.23228e-02	-5.96766e-01	
1474	1.386413e-09	1.000000e+00	-7.23859e-02	-5.96747e-01	
1475	1.387413e-09	1.000000e+00	-7.24446e-02	-5.96728e-01	
1476	1.388413e-09	1.000000e+00	-7.24988e-02	-5.96711e-01	
1477	1.389413e-09	1.000000e+00	-7.25485e-02	-5.96694e-01	
1478	1.390413e-09	1.000000e+00	-7.25937e-02	-5.96679e-01	
1479	1.391413e-09	1.000000e+00	-7.26345e-02	-5.96665e-01	
1480	1.392413e-09	1.000000e+00	-7.26708e-02	-5.96651e-01	
1481	1.393413e-09	1.000000e+00	-7.27026e-02	-5.96638e-01	
1482	1.394413e-09	1.000000e+00	-7.27299e-02	-5.96626e-01	
1483	1.395413e-09	1.000000e+00	-7.27528e-02	-5.96614e-01	
1484	1.396413e-09	1.000000e+00	-7.27711e-02	-5.96603e-01	
1485	1.397413e-09	1.000000e+00	-7.27850e-02	-5.96592e-01	
1486	1.398413e-09	1.000000e+00	-7.27943e-02	-5.96581e-01	
1487	1.399207e-09	1.000000e+00	-7.27986e-02	-5.96570e-01	
1488	1.400000e-09	1.000000e+00	-7.28000e-02	-5.96555e-01	
1489	1.400100e-09	1.005000e+00	-7.28000e-02	-5.96540e-01	
1490	1.400300e-09	1.015000e+00	-7.27998e-02	-5.96514e-01	
1491	1.400700e-09	1.035000e+00	-7.27989e-02	-5.96514e-01	
1492	1.401500e-09	1.075000e+00	-7.27949e-02	-5.96517e-01	
1493	1.402500e-09	1.125000e+00	-7.27860e-02	-5.95427e-01	
1494	1.403500e-09	1.175000e+00	-7.27725e-02	-5.91961e-01	
1495	1.404500e-09	1.225000e+00	-7.27545e-02	-5.86143e-01	
1496	1.405500e-09	1.275000e+00	-7.27321e-02	-5.76732e-01	
1497	1.406500e-09	1.325000e+00	-7.27052e-02	-5.57063e-01	
1498	1.407500e-09	1.375000e+00	-7.26737e-02	-5.29798e-01	
1499	1.408500e-09	1.425000e+00	-7.26378e-02	-5.01471e-01	
1500	1.409250e-09	1.462500e+00	-7.26080e-02	-4.77539e-01	
1501	1.410000e-09	1.500000e+00	-7.25756e-02	-4.51205e-01	
1502	1.410100e-09	1.500000e+00	-7.25711e-02	-4.47613e-01	
1503	1.410300e-09	1.500000e+00	-7.25619e-02	-4.40436e-01	
1504	1.410700e-09	1.500000e+00	-7.25431e-02	-4.26287e-01	

Index   time            v(clk_p)        vin_diff        vcml_diff       
--------------------------------------------------------------------------------
1505	1.411500e-09	1.500000e+00	-7.25033e-02	-3.99895e-01	
1506	1.412500e-09	1.500000e+00	-7.24494e-02	-3.71616e-01	
