 v-sweep                v(b)                   v(c)                   v(e)                   i(vm_b)                i(vm_c)                i(vm_e)                i(vb)                  i(vc)                  i(ve)                  i(vdd)                 i(vdda)               
 3.880000000000001e-01  3.879999999999281e-01  9.999999999984881e-01  1.307296797567576e-12  2.004472976491201e-15  1.679646005614444e-14 -1.871178227647324e-14  8.985384421347876e-11 -5.259714333873880e-12  2.547173056676441e-10  0.000000000000000e+00 -3.687989139179466e-10 
 3.890000000000001e-01  3.889999999999260e-01  9.999999999984125e-01  1.369356121677859e-12  2.061718851198435e-15  1.763693358025510e-14 -1.960005842243903e-14  8.957707348806538e-11 -5.260554407056378e-12  2.547181939437900e-10  0.000000000000000e+00 -3.685328697867769e-10 
 3.900000000000001e-01  3.899999999999242e-01  9.999999999983337e-01  1.434453308679716e-12  2.113760555477739e-15  1.851296893562328e-14 -2.053181652989864e-14  8.930086063926327e-11 -5.261429975391621e-12  2.547191257018973e-10  0.000000000000000e+00 -3.682669991279548e-10 
 3.910000000000001e-01  3.909999999999221e-01  9.999999999982496e-01  1.502739255236096e-12  2.171006430184974e-15  1.944625016569868e-14 -2.150921643394747e-14  8.902518838491498e-11 -5.262363723641822e-12  2.547201031018017e-10  0.000000000000000e+00 -3.680018986863560e-10 
 3.920000000000001e-01  3.919999999999199e-01  9.999999999981635e-01  1.574372409318475e-12  2.232589113582151e-15  2.040381752443774e-14 -2.253452605411982e-14  8.875006562276315e-11 -5.263320823980436e-12  2.547211284114217e-10  0.000000000000000e+00 -3.677372839673305e-10 
 3.930000000000001e-01  3.929999999999181e-01  9.999999999980718e-01  1.649519149527831e-12  2.282896094385478e-15  2.142210020483598e-14 -2.361012682373883e-14  8.847549208989001e-11 -5.264339573680959e-12  2.547222040121911e-10  0.000000000000000e+00 -3.674733006876503e-10 
 3.940000000000001e-01  3.939999999999159e-01  9.999999999979751e-01  1.728354183506092e-12  2.344478777782655e-15  2.249589403646545e-14 -2.473851939251455e-14  8.820146389963901e-11 -5.265412900492464e-12  2.547233324047603e-10  0.000000000000000e+00 -3.672098933361641e-10 
 3.950000000000001e-01  3.949999999999136e-01  9.999999999978748e-01  1.811060966400134e-12  2.408663546393797e-15  2.361045386978037e-14 -2.592232961616111e-14  8.792796961135098e-11 -5.266527059984166e-12  2.547245162149838e-10  0.000000000000000e+00 -3.669471937518560e-10 
 3.960000000000001e-01  3.959999999999115e-01  9.999999999977678e-01  1.897832140388061e-12  2.466776782839020e-15  2.479960681256227e-14 -2.716431484748506e-14  8.765503150404382e-11 -5.267716613268561e-12  2.547257582002149e-10  0.000000000000000e+00 -3.666846953954712e-10 
 3.970000000000001e-01  3.969999999999090e-01  9.999999999976565e-01  1.988869996328856e-12  2.534430998402115e-15  2.603472992745754e-14 -2.846737054413383e-14  8.738262391492778e-11 -5.268952203403582e-12  2.547270612559117e-10  0.000000000000000e+00 -3.664228562340073e-10 
