 time                   v(gate)                v(gfet)                v(gate_core)           v(en_core)             v(vdd)                 v(vdda)                i(vdda)                i(vdd)                
 1.350871613685957e-05 -6.931617430941118e-05 -6.938459950338716e-05 -1.334329532691632e-07 -3.245283801358252e-08  1.054914508585661e-09  6.288161693263259e-10  1.257632338652652e-09  2.109829017171322e-09 
 1.351371613685957e-05 -6.930933841607074e-05 -6.937775729951585e-05 -1.356470522223606e-07 -3.237051844482813e-08  1.051763287018675e-09  6.279478151451416e-10  1.255895630290283e-09  2.103526574037350e-09 
 1.351871613685957e-05 -6.930250315377058e-05 -6.937091572669698e-05 -1.378395988503123e-07 -3.228864609363885e-08  1.048629682640835e-09  6.270821965444424e-10  1.254164393088885e-09  2.097259365281670e-09 
 1.352371613685957e-05 -6.929566852250971e-05 -6.936407478492938e-05 -1.400110484987133e-07 -3.220727190778352e-08  1.045513512832295e-09  6.262192916248398e-10  1.252438583249680e-09  2.091027025664589e-09 
 1.352871613685957e-05 -6.928883452228483e-05 -6.935723447421173e-05 -1.421619037004747e-07 -3.212626265433026e-08  1.042414700853808e-09  6.253590951113338e-10  1.250718190222668e-09  2.084829401707615e-09 
 1.353371613685957e-05 -6.928200115309465e-05 -6.935039479454264e-05 -1.442920328652742e-07 -3.204572526081503e-08  1.039333052336304e-09  6.245015952700594e-10  1.249003190540119e-09  2.078666104672607e-09 
 1.353871613685957e-05 -6.927516841493440e-05 -6.934355574592055e-05 -1.464013512052491e-07 -3.196565505411387e-08  1.036268415316658e-09  6.236467695396755e-10  1.247293539079351e-09  2.072536830633316e-09 
 1.354371613685957e-05 -6.926833630780336e-05 -6.933671732834382e-05 -1.484904613650157e-07 -3.188596670121599e-08  1.033220694134601e-09  6.227946163337821e-10  1.245589232667564e-09  2.066441388269201e-09 
 1.354871613685958e-05 -6.926150483169798e-05 -6.932987954181073e-05 -1.505598325862712e-07 -3.180675069354039e-08  1.030189702735833e-09  6.219451126464513e-10  1.243890225292903e-09  2.060379405471666e-09 
 1.355371613685958e-05 -6.925467398661592e-05 -6.932304238631947e-05 -1.526094876640410e-07 -3.172783670147353e-08  1.027175391542743e-09  6.210982639861403e-10  1.242196527972281e-09  2.054350783085486e-09 
 1.355871613685958e-05 -6.924784377255166e-05 -6.931620586186797e-05 -1.546394193110772e-07 -3.164949371228283e-08  1.024177481927022e-09  6.202540319845330e-10  1.240508063969066e-09  2.048354963854044e-09 
 1.356371613685958e-05 -6.924101418950482e-05 -6.930936996845418e-05 -1.566501041524396e-07 -3.157148351913447e-08  1.021195945888100e-09  6.194124203196185e-10  1.238824840639237e-09  2.042391891776200e-09 
 1.356871613685958e-05 -6.923418523747516e-05 -6.930253470607619e-05 -1.586416127391424e-07 -3.149391732836576e-08  1.018230609264671e-09  6.185734113033835e-10  1.237146822606767e-09  2.036461218529343e-09 
 1.357371613685958e-05 -6.922735691644819e-05 -6.929570007473132e-05 -1.606141664267527e-07 -3.141678913005815e-08  1.015281329864467e-09  6.177369938145897e-10  1.235473987629179e-09  2.030562659728935e-09 
 1.357871613685958e-05 -6.922052922642981e-05 -6.928886607441721e-05 -1.625677531933659e-07 -3.133995890505843e-08  1.012348059007999e-09  6.169031658805935e-10  1.233806331761187e-09  2.024696118015998e-09 
 1.358371613685958e-05 -6.921370216741710e-05 -6.928203270513155e-05 -1.645032329614939e-07 -3.126361356956322e-08  1.009430564367254e-09  6.160718966648592e-10  1.232143793329718e-09  2.018861128734508e-09 
 1.358871613685958e-05 -6.920687573940284e-05 -6.927519996687175e-05 -1.664200725697853e-07 -3.118763644634979e-08  1.006528769324287e-09  6.152431870462828e-10  1.230486374092566e-09  2.013057538648575e-09 
 1.359371613685958e-05 -6.920004994238352e-05 -6.926836785963503e-05 -1.683189943480423e-07 -3.111204177628236e-08  1.003642544691269e-09  6.144170203057541e-10  1.228834040611508e-09  2.007285089382537e-09 
 1.359871613685958e-05 -6.919322477635448e-05 -6.926153638341852e-05 -1.701998284841838e-07 -3.103688812770311e-08  1.000771733000594e-09  6.135933794258385e-10  1.227186758851677e-09  2.001543466001188e-09 
 1.360371613685958e-05 -6.918640024131422e-05 -6.925470553821933e-05 -1.720629092126676e-07 -3.096205622795838e-08  9.979162684937408e-10  6.127722653852695e-10  1.225544530770539e-09  1.995832536987482e-09 
 1.360871613685959e-05 -6.917957633725842e-05 -6.924787532403452e-05 -1.739083056344955e-07 -3.088764347711815e-08  9.950759847462975e-10  6.119536583236125e-10  1.223907316647225e-09  1.990151969492595e-09 
 1.361371613685959e-05 -6.917275306418108e-05 -6.924104574086092e-05 -1.757364676132299e-07 -3.081366165398703e-08  9.922507384127080e-10  6.111375384601932e-10  1.222275076920386e-09  1.984501476825416e-09 
