t_ns,asdrawn_out,asdrawn_core,taper_out,taper_core
1.476800,,,1.115124,0.009562
1.477100,,,1.115893,0.009377
1.477400,,,1.116611,0.009212
1.477700,,,1.117328,0.009047
1.478000,,,1.118046,0.008882
1.478300,,,1.118764,0.008717
1.478600,,,1.119481,0.008552
1.478900,,,1.120199,0.008387
1.479200,,,1.120875,0.008239
1.479500,,,1.121529,0.008100
1.479800,,,1.122184,0.007961
1.480100,,,1.122839,0.007821
1.480400,,,1.123494,0.007682
1.480700,,,1.124148,0.007543
1.481000,,,1.124803,0.007403
1.481300,,,1.125410,0.007284
1.481600,,,1.126017,0.007164
1.481900,,,1.126623,0.007045
1.482200,,,1.127230,0.006925
1.482500,,,1.127837,0.006806
1.482800,,,1.128444,0.006687
1.483100,,,1.129039,0.006572
1.483400,,,1.129612,0.006468
1.483700,,,1.130185,0.006363
1.484000,,,1.130757,0.006259
1.484300,,,1.131330,0.006155
1.484600,,,1.131903,0.006051
1.484900,,,1.132476,0.005946
1.485200,,,1.133035,0.005851
1.485500,,,1.133588,0.005759
1.485800,,,1.134140,0.005668
1.486100,,,1.134693,0.005577
1.486400,,,1.135246,0.005485
1.486700,,,1.135798,0.005394
1.487000,,,1.136351,0.005303
1.487300,,,1.136897,0.005223
1.487600,,,1.137444,0.005144
1.487900,,,1.137990,0.005065
1.488200,,,1.138536,0.004985
1.488500,,,1.139083,0.004906
1.488800,,,1.139629,0.004827
1.489100,,,1.140180,0.004750
1.489400,,,1.140742,0.004676
1.489700,,,1.141304,0.004603
1.490000,,,1.141865,0.004530
1.490300,,,1.142427,0.004457
1.490600,,,1.142989,0.004384
1.490900,,,1.143550,0.004311
1.491200,,,1.144122,0.004244
1.491500,,,1.144699,0.004181
1.491800,,,1.145275,0.004118
1.492100,,,1.145852,0.004055
1.492400,,,1.146429,0.003992
1.492700,,,1.147005,0.003929
1.493000,,,1.147582,0.003866
1.493300,,,1.148184,0.003818
1.493600,,,1.148785,0.003770
1.493900,,,1.149387,0.003722
1.494200,,,1.149989,0.003674
1.494500,,,1.150591,0.003626
1.494800,,,1.151192,0.003578
1.495100,,,1.151802,0.003535
1.495400,,,1.152427,0.003501
1.495700,,,1.153053,0.003467
1.496000,,,1.153678,0.003433
1.496300,,,1.154304,0.003399
1.496600,,,1.154929,0.003365
1.496900,,,1.155555,0.003331
1.497200,,,1.156187,0.003314
1.497500,,,1.156821,0.003305
1.497800,,,1.157456,0.003295
1.498100,,,1.158091,0.003286
1.498400,,,1.158726,0.003277
1.498700,,,1.159368,0.003278
1.499000,,,1.160014,0.003285
1.499300,,,1.160660,0.003292
1.499600,,,1.161306,0.003299
1.499900,,,1.161952,0.003305
1.500200,,,1.162602,0.003317
1.500500,,,1.163252,0.003331
1.500800,,,1.163901,0.003348
1.501100,,,1.164549,0.003366
1.501400,,,1.165197,0.003383
1.501700,,,1.165839,0.003408
1.502000,,,1.166482,0.003433
1.502300,,,1.167124,0.003458
1.502600,,,1.167766,0.003483
1.502900,,,1.168409,0.003508
1.503200,,,1.169042,0.003537
1.503500,,,1.169672,0.003568
1.503800,,,1.170301,0.003599
1.504100,,,1.170930,0.003630
1.504400,,,1.171559,0.003661
1.504700,,,1.172189,0.003692
1.505000,,,1.172818,0.003723
1.505300,,,1.173426,0.003755
1.505600,,,1.174033,0.003788
1.505900,,,1.174641,0.003820
1.506200,,,1.175249,0.003852
1.506500,,,1.175857,0.003884
1.506800,,,1.176464,0.003916
1.507100,,,1.177063,0.003946
1.507400,,,1.177643,0.003974
1.507700,,,1.178223,0.004001
1.508000,,,1.178802,0.004028
1.508300,,,1.179382,0.004055
1.508600,,,1.179962,0.004082
1.508900,,,1.180542,0.004109
1.509200,,,1.181100,0.004129
1.509500,,,1.181648,0.004147
1.509800,,,1.182195,0.004165
1.510100,,,1.182743,0.004182
1.510400,,,1.183290,0.004200
1.510700,,,1.183837,0.004217
1.511000,,,1.184385,0.004235
1.511300,,,1.184896,0.004240
1.511600,,,1.185407,0.004246
1.511900,,,1.185918,0.004251
1.512200,,,1.186430,0.004257
1.512500,,,1.186941,0.004262
1.512800,,,1.187452,0.004268
1.513100,,,1.187949,0.004269
1.513400,,,1.188418,0.004262
1.513700,,,1.188888,0.004255
1.514000,,,1.189357,0.004248
1.514300,,,1.189826,0.004241
1.514600,,,1.190295,0.004234
1.514900,,,1.190765,0.004227
1.515200,,,1.191197,0.004212
1.515500,,,1.191610,0.004193
1.515800,,,1.192024,0.004174
1.516100,,,1.192437,0.004155
1.516400,,,1.192851,0.004136
1.516700,,,1.193265,0.004117
1.517000,,,1.193678,0.004098
1.517300,,,1.194024,0.004070
1.517600,,,1.194371,0.004042
1.517900,,,1.194717,0.004014
1.518200,,,1.195063,0.003986
1.518500,,,1.195410,0.003958
1.518800,,,1.195679,0.003924
1.519100,,,1.195948,0.003890
1.519400,,,1.196218,0.003856
1.519700,,,1.196487,0.003822
1.520000,,,1.196756,0.003788
1.520300,,,1.196967,0.003751
1.520600,,,1.197169,0.003714
1.520900,,,1.197333,0.003675
1.521200,,,1.197496,0.003636
1.521500,,,1.197627,0.003597
1.521800,,,1.197694,0.003557
1.522100,,,1.197760,0.003516
1.522400,,,1.197827,0.003476
1.522700,,,1.197894,0.003435
1.523000,,,1.197960,0.003395
1.523300,,,1.197855,0.003353
1.523600,,,1.197751,0.003311
1.523900,,,1.197646,0.003269
1.524200,,,1.197541,0.003228
1.524500,,,1.197436,0.003186
1.524800,,,1.197331,0.003144
1.525100,,,1.197149,0.003102
1.525400,,,1.196812,0.003060
1.525700,,,1.196475,0.003018
1.526000,,,1.196137,0.002976
1.526300,,,1.195800,0.002934
1.526600,,,1.195463,0.002893
1.526900,,,1.195126,0.002851
1.527200,,,1.194596,0.002810
1.527500,,,1.193970,0.002769
1.527800,,,1.193344,0.002729
1.528100,,,1.192718,0.002688
1.528400,,,1.192092,0.002648
1.528700,,,1.191466,0.002607
1.529000,,,1.190839,0.002567
1.529300,,,1.189869,0.002528
1.529600,,,1.188898,0.002490
1.529900,,,1.187927,0.002452
1.530200,,,1.186956,0.002414
1.530500,,,1.185985,0.002375
1.530800,,,1.185014,0.002337
1.531100,,,1.183909,0.002300
1.531400,,,1.182537,0.002265
1.531700,,,1.181164,0.002230
1.532000,,,1.179791,0.002195
1.532300,,,1.178419,0.002159
1.532600,,,1.177046,0.002124
1.532900,,,1.175673,0.002089
1.533200,,,1.173997,0.002057
1.533500,,,1.172169,0.002025
1.533800,,,1.170340,0.001994
1.534100,,,1.168512,0.001962
1.534400,,,1.166684,0.001931
1.534700,,,1.164855,0.001899
1.535000,,,1.163027,0.001868
1.535300,,,1.160701,0.001840
1.535600,,,1.158375,0.001812
1.535900,,,1.156050,0.001784
1.536200,,,1.153724,0.001756
1.536500,,,1.151398,0.001728
1.536800,,,1.149072,0.001700
1.537100,,,1.146577,0.001673
1.537400,,,1.143742,0.001647
1.537700,,,1.140907,0.001621
1.538000,,,1.138072,0.001595
1.538300,,,1.135237,0.001569
1.538600,,,1.132402,0.001543
1.538900,,,1.129567,0.001517
1.539200,,,1.126415,0.001491
1.539500,,,1.123104,0.001465
1.539800,,,1.119793,0.001438
1.540100,,,1.116483,0.001411
1.540400,,,1.113172,0.001385
1.540700,,,1.109861,0.001358
1.541000,,,1.106550,0.001332
1.541300,,,1.102776,0.001306
1.541600,,,1.099002,0.001281
1.541900,,,1.095228,0.001256
1.542200,,,1.091454,0.001230
1.542500,,,1.087680,0.001205
1.542800,,,1.083906,0.001180
1.543100,,,1.079979,0.001156
1.543400,,,1.075745,0.001135
1.543700,,,1.071511,0.001114
1.544000,,,1.067277,0.001092
1.544300,,,1.063043,0.001071
1.544600,,,1.058809,0.001050
1.544900,,,1.054575,0.001029
1.545200,,,1.050072,0.001009
1.545500,,,1.045436,0.000990
1.545800,,,1.040800,0.000971
1.546100,,,1.036164,0.000952
1.546400,,,1.031527,0.000933
1.546700,,,1.026891,0.000914
1.547000,,,1.022255,0.000895
1.547300,,,1.017252,0.000878
1.547600,,,1.012250,0.000862
1.547900,,,1.007247,0.000845
1.548200,,,1.002245,0.000828
1.548500,,,0.997242,0.000811
1.548800,,,0.992240,0.000795
1.549100,,,0.987130,0.000779
1.549400,,,0.981804,0.000765
1.549700,,,0.976478,0.000751
1.550000,,,0.971152,0.000737
1.550300,,,0.965826,0.000723
1.550600,,,0.960500,0.000709
1.550900,,,0.955175,0.000695
1.551200,,,0.949666,0.000683
1.551500,,,0.944067,0.000671
1.551800,,,0.938468,0.000660
1.552100,,,0.932869,0.000648
1.552400,,,0.927269,0.000637
1.552700,,,0.921670,0.000625
1.553000,,,0.916071,0.000614
1.553300,,,0.910230,0.000605
1.553600,,,0.904390,0.000596
1.553900,,,0.898549,0.000587
1.554200,,,0.892709,0.000578
1.554500,,,0.886868,0.000569
1.554800,,,0.881028,0.000560
1.555100,,,0.875121,0.000551
1.555400,,,0.869082,0.000544
1.555700,,,0.863043,0.000537
1.556000,,,0.857005,0.000530
1.556300,,,0.850966,0.000523
1.556600,,,0.844927,0.000516
1.556900,,,0.838888,0.000509
1.557200,,,0.832742,0.000503
1.557500,,,0.826542,0.000497
1.557800,,,0.820341,0.000492
1.558100,,,0.814141,0.000486
1.558400,,,0.807941,0.000481
1.558700,,,0.801740,0.000475
1.559000,,,0.795540,0.000470
1.559300,,,0.789215,0.000465
1.559600,,,0.782889,0.000461
1.559900,,,0.776563,0.000457
1.560200,,,0.770238,0.000452
1.560500,,,0.763912,0.000448
1.560800,,,0.757587,0.000443
1.561100,,,0.751230,0.000439
1.561400,,,0.744813,0.000436
1.561700,,,0.738395,0.000432
1.562000,,,0.731977,0.000429
1.562300,,,0.725560,0.000425
1.562600,,,0.719142,0.000422
1.562900,,,0.712724,0.000418
1.563200,,,0.706266,0.000415
1.563500,,,0.699789,0.000412
1.563800,,,0.693311,0.000409
1.564100,,,0.686833,0.000406
1.564400,,,0.680355,0.000403
1.564700,,,0.673877,0.000400
1.565000,,,0.667399,0.000397
1.565300,,,0.660892,0.000395
1.565600,,,0.654384,0.000392
1.565900,,,0.647877,0.000390
1.566200,,,0.641369,0.000387
1.566500,,,0.634862,0.000385
1.566800,,,0.628354,0.000382
1.567100,,,0.621847,0.000380
1.567400,,,0.615340,0.000377
1.567700,,,0.608834,0.000375
1.568000,,,0.602327,0.000373
1.568300,,,0.595820,0.000371
1.568600,,,0.589313,0.000368
1.568900,,,0.582806,0.000366
1.569200,,,0.576321,0.000364
1.569500,,,0.569845,0.000362
1.569800,,,0.563370,0.000360
1.570100,,,0.556894,0.000358
1.570400,,,0.550419,0.000355
1.570700,,,0.543943,0.000353
1.571000,,,0.537468,0.000351
1.571300,,,0.531056,0.000349
1.571600,,,0.524644,0.000347
1.571900,,,0.518232,0.000345
1.572200,,,0.511821,0.000343
1.572500,,,0.505409,0.000341
1.572800,,,0.498997,0.000339
1.573100,,,0.492618,0.000337
1.573400,,,0.486305,0.000335
1.573700,,,0.479991,0.000333
1.574000,,,0.473678,0.000332
1.574300,,,0.467364,0.000330
1.574600,,,0.461051,0.000328
1.574900,,,0.454737,0.000326
1.575200,,,0.448515,0.000324
1.575500,,,0.442339,0.000322
1.575800,,,0.436162,0.000320
1.576100,,,0.429986,0.000318
1.576400,,,0.423809,0.000317
1.576700,,,0.417633,0.000315
1.577000,,,0.411456,0.000313
1.577300,,,0.405460,0.000311
1.577600,,,0.399463,0.000309
1.577900,,,0.393467,0.000308
1.578200,,,0.387471,0.000306
1.578500,,,0.381474,0.000304
1.578800,,,0.375478,0.000302
1.579100,,,0.369565,0.000301
1.579400,,,0.363819,0.000299
1.579700,,,0.358073,0.000297
1.580000,,,0.352328,0.000296
1.580300,,,0.346582,0.000294
1.580600,,,0.340836,0.000292
1.580900,,,0.335091,0.000291
1.581200,,,0.329542,0.000289
1.581500,,,0.324091,0.000288
1.581800,,,0.318640,0.000286
1.582100,,,0.313190,0.000284
1.582400,,,0.307739,0.000283
1.582700,,,0.302288,0.000281
1.583000,,,0.296838,0.000279
1.583300,,,0.291715,0.000278
1.583600,,,0.286592,0.000276
1.583900,,,0.281469,0.000275
1.584200,,,0.276346,0.000273
1.584500,,,0.271223,0.000272
1.584800,,,0.266099,0.000270
1.585100,,,0.261103,0.000269
1.585400,,,0.256359,0.000268
1.585700,,,0.251615,0.000266
1.586000,,,0.246871,0.000265
1.586300,,,0.242127,0.000264
1.586600,,,0.237383,0.000262
1.586900,,,0.232639,0.000261
1.587200,,,0.228170,0.000260
1.587500,,,0.223837,0.000258
1.587800,,,0.219504,0.000257
1.588100,,,0.215172,0.000256
1.588400,,,0.210839,0.000254
1.588700,,,0.206507,0.000253
1.589000,,,0.202174,0.000252
1.589300,,,0.198276,0.000250
1.589600,,,0.194378,0.000249
1.589900,,,0.190480,0.000248
1.590200,,,0.186582,0.000246
1.590500,,,0.182683,0.000245
1.590800,,,0.178785,0.000243
1.591100,,,0.175034,0.000242
1.591400,,,0.171575,0.000240
1.591700,,,0.168116,0.000239
1.592000,,,0.164657,0.000237
1.592300,,,0.161198,0.000235
1.592600,,,0.157740,0.000234
1.592900,,,0.154281,0.000232
1.593200,,,0.151108,0.000230
1.593500,,,0.148079,0.000228
1.593800,,,0.145049,0.000226
1.594100,,,0.142020,0.000224
1.594400,,,0.138990,0.000222
1.594700,,,0.135961,0.000221
1.595000,,,0.132931,0.000219
1.595300,,,0.130292,0.000216
1.595600,,,0.127653,0.000214
1.595900,,,0.125014,0.000212
1.596200,,,0.122375,0.000209
1.596500,,,0.119737,0.000207
1.596800,,,0.117098,0.000205
1.597100,,,0.114569,0.000202
1.597400,,,0.112262,0.000200
1.597700,,,0.109954,0.000197
1.598000,,,0.107647,0.000195
1.598300,,,0.105340,0.000192
1.598600,,,0.103122,0.000189
1.598900,,,0.101084,0.000187
1.599200,,,0.099046,0.000184
1.599500,,,0.097008,0.000181
1.599800,,,0.094970,0.000179
1.600100,,,0.092988,0.000176
1.600400,,,0.091134,0.000173
1.600700,,,0.089318,0.000171
1.601000,,,0.087557,0.000168
1.601300,,,0.085797,0.000165
1.601600,,,0.084147,0.000162
1.601900,,,0.082553,0.000159
1.602200,,,0.080958,0.000156
1.602500,,,0.079364,0.000153
1.602800,,,0.077769,0.000150
1.603100,,,0.076250,0.000147
1.603400,,,0.074880,0.000145
1.603700,,,0.073511,0.000142
1.604000,,,0.072142,0.000139
1.604300,,,0.070773,0.000136
1.604600,,,0.069404,0.000133
1.604900,,,0.068034,0.000130
1.605200,,,0.066809,0.000128
1.605500,,,0.065656,0.000125
1.605800,,,0.064503,0.000123
1.606100,,,0.063349,0.000120
1.606400,,,0.062196,0.000118
1.606700,,,0.061042,0.000115
1.607000,,,0.059889,0.000112
1.607300,,,0.058919,0.000110
1.607600,,,0.057949,0.000108
1.607900,,,0.056979,0.000105
1.608200,,,0.056009,0.000103
1.608500,,,0.055039,0.000101
1.608800,,,0.054069,0.000098
1.609100,,,0.053151,0.000096
1.609400,,,0.052335,0.000094
1.609700,,,0.051518,0.000091
1.610000,,,0.050702,0.000089
1.610300,,,0.049886,0.000087
1.610600,,,0.049070,0.000085
1.610900,,,0.048254,0.000083
1.611200,,,0.047524,0.000081
1.611500,,,0.046837,0.000079
1.611800,,,0.046149,0.000077
1.612100,,,0.045462,0.000075
1.612400,,,0.044775,0.000073
1.612700,,,0.044088,0.000071
1.613000,,,0.043400,0.000070
1.613300,,,0.042820,0.000068
1.613600,,,0.042240,0.000066
1.613900,,,0.041660,0.000065
1.614200,,,0.041080,0.000063
1.614500,,,0.040500,0.000062
1.614800,,,0.039920,0.000060
1.615100,,,0.039370,0.000059
1.615400,,,0.038879,0.000058
1.615700,,,0.038388,0.000056
1.616000,,,0.037897,0.000055
1.616300,,,0.037406,0.000054
1.616600,,,0.036915,0.000052
1.616900,,,0.036424,0.000051
1.617200,,,0.035977,0.000050
1.617500,,,0.035552,0.000049
1.617800,,,0.035128,0.000048
1.618100,,,0.034703,0.000047
1.618400,,,0.034278,0.000046
1.618700,,,0.033885,0.000045
1.619000,,,0.033508,0.000044
1.619300,,,0.033131,0.000044
1.619600,,,0.032754,0.000043
1.619900,,,0.032378,0.000043
1.620200,,,0.032019,0.000042
1.620500,,,0.031675,0.000042
1.620800,,,0.031342,0.000042
1.621100,,,0.031013,0.000042
1.621400,,,0.030685,0.000041
1.621700,,,0.030385,0.000041
1.622000,,,0.030084,0.000041
1.622300,,,0.029784,0.000041
1.622600,,,0.029484,0.000041
1.622900,,,0.029184,0.000041
1.623200,,,0.028908,0.000041
1.623500,,,0.028645,0.000041
1.623800,,,0.028382,0.000041
1.624100,,,0.028119,0.000041
1.624400,,,0.027856,0.000041
1.624700,,,0.027593,0.000041
1.625000,,,0.027330,0.000042
1.625300,,,0.027102,0.000042
1.625600,,,0.026873,0.000042
1.625900,,,0.026645,0.000043
1.626200,,,0.026417,0.000043
1.626500,,,0.026189,0.000044
1.626800,,,0.025961,0.000044
1.627100,,,0.025743,0.000045
1.627400,,,0.025544,0.000045
1.627700,,,0.025345,0.000046
1.628000,,,0.025146,0.000046
1.628300,,,0.024947,0.000047
1.628600,,,0.024748,0.000048
1.628900,,,0.024549,0.000048
1.629200,,,0.024367,0.000049
1.629500,,,0.024192,0.000050
1.629800,,,0.024017,0.000050
1.630100,,,0.023843,0.000051
1.630400,,,0.023668,0.000052
1.630700,,,0.023493,0.000053
1.631000,,,0.023319,0.000053
1.631300,,,0.023164,0.000054
1.631600,,,0.023010,0.000055
1.631900,,,0.022855,0.000056
1.632200,,,0.022701,0.000056
1.632500,,,0.022546,0.000057
1.632800,,,0.022392,0.000058
1.633100,,,0.022243,0.000059
1.633400,,,0.022106,0.000059
1.633700,,,0.021968,0.000060
1.634000,,,0.021831,0.000061
1.634300,,,0.021694,0.000061
1.634600,,,0.021556,0.000062
1.634900,,,0.021419,0.000063
1.635200,,,0.021291,0.000063
1.635500,,,0.021168,0.000064
1.635800,,,0.021045,0.000064
1.636100,,,0.020922,0.000065
1.636400,,,0.020799,0.000065
1.636700,,,0.020676,0.000066
1.637000,,,0.020553,0.000066
1.637300,,,0.020442,0.000067
1.637600,,,0.020331,0.000067
1.637900,,,0.020220,0.000067
1.638200,,,0.020109,0.000067
1.638500,,,0.019998,0.000068
1.638800,,,0.019887,0.000068
1.639100,,,0.019780,0.000068
1.639400,,,0.019679,0.000068
1.639700,,,0.019578,0.000068
1.640000,,,0.019478,0.000068
1.640300,,,0.019377,0.000068
1.640600,,,0.019276,0.000068
1.640900,,,0.019176,0.000068
1.641200,,,0.019081,0.000068
1.641500,,,0.018989,0.000068
1.641800,,,0.018897,0.000068
1.642100,,,0.018805,0.000067
1.642400,,,0.018714,0.000067
1.642700,,,0.018622,0.000067
1.643000,,,0.018530,0.000067
1.643300,,,0.018445,0.000066
1.643600,,,0.018361,0.000066
1.643900,,,0.018277,0.000065
1.644200,,,0.018192,0.000065
1.644500,,,0.018108,0.000064
1.644800,,,0.018023,0.000064
1.645100,,,0.017941,0.000063
1.645400,,,0.017863,0.000062
1.645700,,,0.017785,0.000062
1.646000,,,0.017707,0.000061
1.646300,,,0.017629,0.000060
1.646600,,,0.017551,0.000059
1.646900,,,0.017473,0.000059
1.647200,,,0.017399,0.000058
1.647500,,,0.017327,0.000057
1.647800,,,0.017254,0.000056
1.648100,,,0.017182,0.000055
1.648400,,,0.017110,0.000054
1.648700,,,0.017037,0.000053
1.649000,,,0.016965,0.000052
1.649300,,,0.016897,0.000050
1.649600,,,0.016830,0.000049
1.649900,,,0.016762,0.000048
1.650200,,,0.016695,0.000047
1.650500,,,0.016627,0.000046
1.650800,,,0.016560,0.000044
1.651100,,,0.016493,0.000043
1.651400,,,0.016430,0.000042
1.651700,,,0.016367,0.000040
1.652000,,,0.016304,0.000039
1.652300,,,0.016240,0.000038
1.652600,,,0.016177,0.000036
1.652900,,,0.016114,0.000035
1.653200,,,0.016053,0.000033
1.653500,,,0.015993,0.000032
1.653800,,,0.015934,0.000030
1.654100,,,0.015874,0.000029
1.654400,,,0.015814,0.000027
1.654700,,,0.015755,0.000026
1.655000,,,0.015695,0.000024
1.655300,,,0.015639,0.000023
1.655600,,,0.015583,0.000021
1.655900,,,0.015526,0.000019
1.656200,,,0.015470,0.000018
1.656500,,,0.015414,0.000016
1.656800,,,0.015358,0.000015
1.657100,,,0.015302,0.000013
1.657400,,,0.015249,0.000011
1.657700,,,0.015195,0.000010
1.658000,,,0.015142,0.000008
1.658300,,,0.015089,0.000006
1.658600,,,0.015035,0.000005
1.658900,,,0.014982,0.000003
1.659200,,,0.014930,0.000001
1.659500,,,0.014880,-0.000001
1.659800,,,0.014829,-0.000002
1.660100,,,0.014778,-0.000004
1.660400,,,0.014727,-0.000006
1.660700,,,0.014677,-0.000007
1.661000,,,0.014626,-0.000009
1.661300,,,0.014577,-0.000011
1.661600,,,0.014529,-0.000012
1.661900,,,0.014481,-0.000014
1.662200,,,0.014432,-0.000016
1.662500,,,0.014384,-0.000017
1.662800,,,0.014335,-0.000019
1.663100,,,0.014288,-0.000021
1.663400,,,0.014241,-0.000022
1.663700,,,0.014195,-0.000024
1.664000,,,0.014149,-0.000026
1.664300,,,0.014102,-0.000027
1.664600,,,0.014056,-0.000029
1.664900,,,0.014010,-0.000031
1.665200,,,0.013965,-0.000032
1.665500,,,0.013920,-0.000034
1.665800,,,0.013876,-0.000035
1.666100,,,0.013832,-0.000037
1.666400,,,0.013787,-0.000039
1.666700,,,0.013743,-0.000040
1.667000,,,0.013699,-0.000042
1.667300,,,0.013656,-0.000043
1.667600,,,0.013613,-0.000045
1.667900,,,0.013571,-0.000046
1.668200,,,0.013528,-0.000048
1.668500,,,0.013485,-0.000049
1.668800,,,0.013443,-0.000051
1.669100,,,0.013401,-0.000052
1.669400,,,0.013360,-0.000054
1.669700,,,0.013319,-0.000055
1.670000,,,0.013278,-0.000056
1.670300,,,0.013237,-0.000058
1.670600,,,0.013196,-0.000059
1.670900,,,0.013155,-0.000061
1.671200,,,0.013115,-0.000062
1.671500,,,0.013075,-0.000063
1.671800,,,0.013035,-0.000065
1.672100,,,0.012996,-0.000066
1.672400,,,0.012956,-0.000067
1.672700,,,0.012917,-0.000068
1.673000,,,0.012877,-0.000070
1.673300,,,0.012839,-0.000071
1.673600,,,0.012801,-0.000072
1.673900,,,0.012763,-0.000073
1.674200,,,0.012725,-0.000075
1.674500,,,0.012686,-0.000076
1.674800,,,0.012648,-0.000077
1.675100,,,0.012611,-0.000078
1.675400,,,0.012574,-0.000079
1.675700,,,0.012537,-0.000080
1.676000,,,0.012500,-0.000081
1.676300,,,0.012463,-0.000082
1.676600,,,0.012426,-0.000083
1.676900,,,0.012389,-0.000085
1.677200,,,0.012353,-0.000086
1.677500,,,0.012317,-0.000087
1.677800,,,0.012282,-0.000087
1.678100,,,0.012246,-0.000088
1.678400,,,0.012210,-0.000089
1.678700,,,0.012174,-0.000090
1.679000,,,0.012139,-0.000091
1.679300,,,0.012104,-0.000092
1.679600,,,0.012069,-0.000093
1.679900,,,0.012035,-0.000094
1.680200,,,0.012000,-0.000095
1.680500,,,0.011966,-0.000096
1.680800,,,0.011931,-0.000096
1.681100,,,0.011897,-0.000097
1.681400,,,0.011863,-0.000098
1.681700,,,0.011830,-0.000099
1.682000,,,0.011796,-0.000099
1.682300,,,0.011762,-0.000100
1.682600,,,0.011729,-0.000101
1.682900,,,0.011695,-0.000102
1.683200,,,0.011662,-0.000102
1.683500,,,0.011630,-0.000103
1.683800,,,0.011597,-0.000104
1.684100,,,0.011565,-0.000104
1.684400,,,0.011532,-0.000105
1.684700,,,0.011499,-0.000105
1.685000,,,0.011467,-0.000106
1.685300,,,0.011435,-0.000107
1.685600,,,0.011403,-0.000107
1.685900,,,0.011372,-0.000108
1.686200,,,0.011340,-0.000108
1.686500,,,0.011308,-0.000109
1.686800,,,0.011277,-0.000109
1.687100,,,0.011245,-0.000110
1.687400,,,0.011215,-0.000110
1.687700,,,0.011184,-0.000110
1.688000,,,0.011153,-0.000111
1.688300,,,0.011122,-0.000111
1.688600,,,0.011091,-0.000112
1.688900,,,0.011060,-0.000112
1.689200,,,0.011030,-0.000112
1.689500,,,0.011000,-0.000113
1.689800,,,0.010970,-0.000113
1.690100,,,0.010940,-0.000113
1.690400,,,0.010910,-0.000113
1.690700,,,0.010880,-0.000114
1.691000,,,0.010850,-0.000114
1.691300,,,0.010821,-0.000114
1.691600,,,0.010792,-0.000114
1.691900,,,0.010763,-0.000115
1.692200,,,0.010734,-0.000115
1.692500,,,0.010704,-0.000115
1.692800,,,0.010675,-0.000115
1.693100,,,0.010646,-0.000115
1.693400,,,0.010618,-0.000115
1.693700,,,0.010589,-0.000116
1.694000,,,0.010561,-0.000116
1.694300,,,0.010533,-0.000116
1.694600,,,0.010504,-0.000116
1.694900,,,0.010476,-0.000116
1.695200,,,0.010448,-0.000116
1.695500,,,0.010420,-0.000116
1.695800,,,0.010392,-0.000116
1.696100,,,0.010365,-0.000116
1.696400,,,0.010337,-0.000116
1.696700,,,0.010309,-0.000116
1.697000,,,0.010281,-0.000116
1.697300,,,0.010254,-0.000116
1.697600,,,0.010227,-0.000116
1.697900,,,0.010200,-0.000116
1.698200,,,0.010173,-0.000116
1.698500,,,0.010146,-0.000116
1.698800,,,0.010119,-0.000116
1.699100,,,0.010093,-0.000115
1.699400,,,0.010066,-0.000115
1.699700,,,0.010039,-0.000115
1.700000,,,0.010013,-0.000115
