 time                   v(gfet,source)         v(dfet,source)         i(vfet)                i(Lload)               i(vdrive)             
 1.603500000000039e-06  2.842271367956307e+00  2.035792553124624e-02  3.875207484545486e+00  3.875207487860913e+00 -9.771024167548603e-07 
 1.603558823529451e-06  2.842271083009799e+00  2.035790725685691e-02  3.875207495252714e+00  3.875207488137524e+00 -1.062963931985905e-06 
 1.603676470588274e-06  2.842270513116782e+00  2.035779329904316e-02  3.875207518521820e+00  3.875207488770052e+00 -1.192143315620342e-06 
 1.603911764705921e-06  2.842269373330747e+00  2.035751074068845e-02  3.875207519764353e+00  3.875207490494358e+00 -1.276003487760136e-06 
 1.604205882352980e-06  2.842267948598204e+00  2.035731796473753e-02  3.875207501732572e+00  3.875207493254925e+00 -1.100821435784383e-06 
 1.604500000000039e-06  2.842266523865660e+00  2.035721164440285e-02  3.875207501839053e+00  3.875207496440292e+00 -6.877557723328209e-07 
 1.604558823529450e-06  2.842266868033123e+00  2.035722962238942e-02  3.875207492095519e+00  3.875207497108979e+00 -6.012226236862261e-07 
 1.604676470588274e-06  2.842267556368049e+00  2.035734286482774e-02  3.875207470751727e+00  3.875207498365836e+00 -4.706528216047445e-07 
 1.604911764705921e-06  2.842268933037900e+00  2.035762393529914e-02  3.875207473277248e+00  3.875207500414590e+00 -3.838477482531744e-07 
 1.605205882352980e-06  2.842270653875213e+00  2.035781515231447e-02  3.875207495977468e+00  3.875207502358805e+00 -5.551520843027902e-07 
 1.605500000000040e-06  2.842272374712527e+00  2.035792006814008e-02  3.875207500557550e+00  3.875207503864879e+00 -9.642666185527560e-07 
 1.605558823529452e-06  2.842272089594009e+00  2.035790180677410e-02  3.875207511243694e+00  3.875207504132605e+00 -1.049999994506834e-06 
 1.605676470588276e-06  2.842271519356971e+00  2.035778797172078e-02  3.875207534466716e+00  3.875207504747295e+00 -1.178969654347384e-06 
 1.605911764705923e-06  2.842270378882897e+00  2.035750574299688e-02  3.875207535671408e+00  3.875207506435467e+00 -1.262602182805495e-06 
 1.606205882352982e-06  2.842268953290303e+00  2.035731319722561e-02  3.875207517618740e+00  3.875207509150298e+00 -1.087448723069429e-06 
 1.606500000000040e-06  2.842267527697710e+00  2.035720700975077e-02  3.875207517682570e+00  3.875207512289574e+00 -6.746842302618461e-07 
 1.606558823529452e-06  2.842267871265727e+00  2.035722498582190e-02  3.875207507936157e+00  3.875207512949015e+00 -5.882279907609700e-07 
 1.606676470588275e-06  2.842268558401761e+00  2.035733817549562e-02  3.875207486588220e+00  3.875207514187433e+00 -4.577894259227833e-07 
 1.606911764705922e-06  2.842269932673828e+00  2.035761909801470e-02  3.875207489078017e+00  3.875207516199628e+00 -3.711527227778788e-07 
 1.607205882352981e-06  2.842271650513912e+00  2.035781021675925e-02  3.875207511721027e+00  3.875207518098613e+00 -5.425123816849009e-07 
 1.607500000000040e-06  2.842273368353997e+00  2.035791508173657e-02  3.875207516254512e+00  3.875207519559842e+00 -9.515450756225619e-07 
 1.607558823529452e-06  2.842273082854229e+00  2.035789682525063e-02  3.875207526928221e+00  3.875207519818642e+00 -1.037253653635162e-06 
 1.607676470588276e-06  2.842272511854695e+00  2.035778302253083e-02  3.875207550126781e+00  3.875207520415474e+00 -1.166185114698237e-06 
 1.607911764705923e-06  2.842271369855626e+00  2.035750088059896e-02  3.875207551294932e+00  3.875207522067865e+00 -1.249787729307172e-06 
 1.608205882352981e-06  2.842269942356790e+00  2.035730839898567e-02  3.875207533203638e+00  3.875207524737924e+00 -1.074672226764051e-06 
 1.608500000000040e-06  2.842268514857953e+00  2.035720225102708e-02  3.875207533223648e+00  3.875207527832446e+00 -6.620103789600762e-07 
 1.608558823529451e-06  2.842268857865116e+00  2.035722022429695e-02  3.875207523471093e+00  3.875207528482946e+00 -5.755754415304182e-07 
 1.608676470588275e-06  2.842269543879441e+00  2.035733338544446e-02  3.875207502112010e+00  3.875207529703518e+00 -4.451673021321767e-07 
 1.608911764705922e-06  2.842270915908093e+00  2.035761423573812e-02  3.875207504566022e+00  3.875207531680216e+00 -3.585416408213860e-07 
 1.609205882352981e-06  2.842272630943906e+00  2.035780531206888e-02  3.875207527158810e+00  3.875207533535121e+00 -5.298356740013332e-07 
 1.609500000000040e-06  2.842274345979720e+00  2.035791015860305e-02  3.875207531647750e+00  3.875207534952527e+00 -9.387360648815957e-07 
 1.609558823529452e-06  2.842274060258742e+00  2.035789191849852e-02  3.875207542306692e+00  3.875207535202584e+00 -1.024423738726910e-06 
 1.609676470588275e-06  2.842273488816786e+00  2.035777819233031e-02  3.875207565474910e+00  3.875207535781892e+00 -1.153339212578430e-06 
 1.609911764705922e-06  2.842272345932875e+00  2.035749622719582e-02  3.875207566609123e+00  3.875207537399023e+00 -1.237015197830260e-06 
 1.610205882352981e-06  2.842270917327986e+00  2.035730386618390e-02  3.875207548485926e+00  3.875207540024769e+00 -1.062156556486116e-06 
 1.610500000000040e-06  2.842269488723096e+00  2.035719778679579e-02  3.875207548463210e+00  3.875207543074868e+00 -6.498867719528789e-07 
 1.610558823529452e-06  2.842269830854942e+00  2.035721573583413e-02  3.875207538712927e+00  3.875207543716494e+00 -5.635201034692727e-07 
 1.610676470588276e-06  2.842270515118634e+00  2.035732876266069e-02  3.875207517361318e+00  3.875207544919429e+00 -4.331983234351355e-07 
 1.610911764705923e-06  2.842271883646018e+00  2.035760929602776e-02  3.875207519778325e+00  3.875207546861450e+00 -3.465403040081583e-07 
 1.611205882352981e-06  2.842273594305249e+00  2.035780016416289e-02  3.875207542305124e+00  3.875207548673826e+00 -5.174695871801305e-07 
 1.611500000000040e-06  2.842275304964479e+00  2.035790490438946e-02  3.875207546748498e+00  3.875207550049319e+00 -9.257356765601799e-07 
 1.611558823529452e-06  2.842275019490132e+00  2.035788671035332e-02  3.875207557379633e+00  3.875207550291035e+00 -1.011308881970763e-06 
 1.611676470588275e-06  2.842274448541438e+00  2.035777321802973e-02  3.875207580489559e+00  3.875207550853514e+00 -1.140079490369317e-06 
 1.611911764705922e-06  2.842273306644050e+00  2.035749180662438e-02  3.875207581592187e+00  3.875207552436144e+00 -1.223808425265815e-06 
 1.612205882352981e-06  2.842271879272316e+00  2.035729982440473e-02  3.875207563464219e+00  3.875207555017704e+00 -1.049558278509721e-06 
 1.612500000000040e-06  2.842270451900581e+00  2.035719395269611e-02  3.875207563402858e+00  3.875207558022928e+00 -6.383485100514008e-07 
 1.612558823529451e-06  2.842270792604137e+00  2.035721184037348e-02  3.875207553672806e+00  3.875207558655553e+00 -5.521814330222696e-07 
 1.612676470588275e-06  2.842271474011250e+00  2.035732453721140e-02  3.875207532364092e+00  3.875207559840732e+00 -4.221354288347356e-07 
 1.612911764705922e-06  2.842272836825474e+00  2.035760427755659e-02  3.875207534743754e+00  3.875207561748622e+00 -3.355252005121656e-07 
 1.613205882352981e-06  2.842274540343254e+00  2.035779461107368e-02  3.875207557171866e+00  3.875207563520188e+00 -5.057134302433042e-07 
 1.613500000000040e-06  2.842276243861035e+00  2.035789906503158e-02  3.875207561566798e+00  3.875207564856220e+00 -9.125671596166285e-07 
 1.613558823529452e-06  2.842275959251567e+00  2.035788095465862e-02  3.875207572150595e+00  3.875207565090136e+00 -9.978682129485605e-07 
 1.613676470588275e-06  2.842275390032631e+00  2.035776791655816e-02  3.875207595160675e+00  3.875207565636709e+00 -1.126259988382117e-06 
 1.613911764705923e-06  2.842274251594759e+00  2.035748759502420e-02  3.875207596234629e+00  3.875207567185809e+00 -1.209908049304431e-06 
 1.614205882352981e-06  2.842272828547419e+00  2.035729635673925e-02  3.875207578140992e+00  3.875207569723231e+00 -1.036634131423853e-06 
 1.614500000000040e-06  2.842271405500080e+00  2.035719089511148e-02  3.875207578045876e+00  3.875207572682802e+00 -6.273050843219607e-07 
 1.614558823529451e-06  2.842271744170543e+00  2.035720868617508e-02  3.875207568356066e+00  3.875207573306207e+00 -5.415079868953399e-07 
 1.614676470588275e-06  2.842272421511468e+00  2.035732082890476e-02  3.875207547134888e+00  3.875207574473352e+00 -4.119956287240711e-07 
 1.614911764705922e-06  2.842273776193319e+00  2.035759922354202e-02  3.875207549476013e+00  3.875207576347460e+00 -3.256074023738620e-07 
 1.615205882352981e-06  2.842275469545633e+00  2.035778864759297e-02  3.875207571766278e+00  3.875207578079842e+00 -4.947238920749442e-07 
 1.615500000000040e-06  2.842277162897947e+00  2.035789260768200e-02  3.875207576109504e+00  3.875207579378881e+00 -8.993684019742432e-07 
 1.615558823529452e-06  2.842276879721743e+00  2.035787461287492e-02  3.875207586627226e+00  3.875207579605557e+00 -9.842277961524815e-07 
 1.615676470588276e-06  2.842276313369337e+00  2.035776223690572e-02  3.875207609496302e+00  3.875207580137198e+00 -1.111979855750178e-06 
 1.615911764705923e-06  2.842275180664524e+00  2.035748352515096e-02  3.875207610543227e+00  3.875207581653860e+00 -1.195346214899473e-06 
 1.616205882352982e-06  2.842273764783508e+00  2.035729338482850e-02  3.875207592522693e+00  3.875207584147377e+00 -1.023313956238781e-06 
 1.616500000000040e-06  2.842272348902492e+00  2.035718853008889e-02  3.875207592398699e+00  3.875207587060727e+00 -6.165717110206970e-07 
 1.616558823529452e-06  2.842272685080494e+00  2.035720619893325e-02  3.875207582765703e+00  3.875207587674733e+00 -5.312987951811010e-07 
 1.616676470588275e-06  2.842273357436498e+00  2.035731761092149e-02  3.875207561668498e+00  3.875207588823609e+00 -4.025617386105296e-07 
 1.616911764705922e-06  2.842274702148505e+00  2.035759421397323e-02  3.875207563971151e+00  3.875207590664192e+00 -3.166046838032344e-07 
 1.617205882352981e-06  2.842276383038515e+00  2.035778242361994e-02  3.875207586091762e+00  3.875207592358682e+00 -4.844684298177526e-07 
 1.617500000000040e-06  2.842278063928524e+00  2.035788572046257e-02  3.875207590380452e+00  3.875207593622704e+00 -8.863433293981871e-07 
 1.617558823529452e-06  2.842277782525971e+00  2.035786785794663e-02  3.875207600819966e+00  3.875207593842592e+00 -9.706344030746550e-07 
 1.617676470588275e-06  2.842277219720865e+00  2.035775627291528e-02  3.875207623520985e+00  3.875207594360117e+00 -1.097543332662099e-06 
 1.617911764705923e-06  2.842276094110652e+00  2.035747950863376e-02  3.875207624540689e+00  3.875207595845420e+00 -1.180426380642530e-06 
 1.618205882352981e-06  2.842274687097887e+00  2.035729069789377e-02  3.875207606619428e+00  3.875207598295646e+00 -1.009716953603856e-06 
 1.618500000000040e-06  2.842273280085121e+00  2.035718657777921e-02  3.875207606470447e+00  3.875207601162864e+00 -6.059304098471330e-07 
 1.618558823529452e-06  2.842273613601499e+00  2.035720411786818e-02  3.875207596901593e+00  3.875207601767440e+00 -5.212705929125150e-07 
 1.618676470588275e-06  2.842274280634257e+00  2.035731472366795e-02  3.875207575946560e+00  3.875207602898041e+00 -3.934573555852694e-07 
 1.618911764705922e-06  2.842275614699771e+00  2.035758933399262e-02  3.875207578211572e+00  3.875207604705412e+00 -3.081077863953396e-07 
 1.619205882352981e-06  2.842277282281664e+00  2.035777619054815e-02  3.875207600148047e+00  3.875207606362832e+00 -4.747408155481025e-07 
 1.619500000000041e-06  2.842278949863557e+00  2.035787874567940e-02  3.875207604381217e+00  3.875207607592972e+00 -8.736945176224253e-07 
 1.619558823529452e-06  2.842278670246931e+00  2.035786101243961e-02  3.875207614740533e+00  3.875207607806334e+00 -9.573725776590436e-07 
 1.619676470588276e-06  2.842278111013677e+00  2.035775023193126e-02  3.875207637268291e+00  3.875207608310254e+00 -1.083355428477262e-06 
 1.619911764705923e-06  2.842276992547170e+00  2.035747546561822e-02  3.875207638260460e+00  3.875207609765139e+00 -1.165617007359288e-06 
 1.620205882352982e-06  2.842275594464036e+00  2.035728802104955e-02  3.875207620443796e+00  3.875207612173133e+00 -9.961066922414830e-07 
 1.620500000000041e-06  2.842274196380902e+00  2.035718465741654e-02  3.875207620271369e+00  3.875207614995188e+00 -5.951992250174953e-07 
 1.620558823529453e-06  2.842274527404693e+00  2.035720208040806e-02  3.875207610763849e+00  3.875207615590514e+00 -5.111496079734934e-07 
 1.620676470588276e-06  2.842275189452272e+00  2.035731192982337e-02  3.875207589943557e+00  3.875207616703159e+00 -3.842708906631742e-07 
 1.620911764705923e-06  2.842276513547432e+00  2.035758464851600e-02  3.875207592174069e+00  3.875207618477785e+00 -2.996166301727499e-07 
 1.621205882352982e-06  2.842278168666382e+00  2.035777021723062e-02  3.875207613933601e+00  3.875207620098506e+00 -4.652313236874761e-07 
 1.621500000000041e-06  2.842279823785332e+00  2.035787206646358e-02  3.875207618112253e+00  3.875207621294984e+00 -8.615577371529071e-07 
 1.621558823529452e-06  2.842279545646018e+00  2.035785443991020e-02  3.875207628400566e+00  3.875207621501860e+00 -9.446720525829733e-07 
 1.621676470588276e-06  2.842278989367391e+00  2.035774436172821e-02  3.875207650771925e+00  3.875207621992329e+00 -1.069789519192454e-06 
 1.621911764705923e-06  2.842277876810137e+00  2.035747135042673e-02  3.875207651736675e+00  3.875207623417506e+00 -1.151397057697068e-06 
 1.622205882352982e-06  2.842276486113569e+00  2.035728510595625e-02  3.875207634008683e+00  3.875207625784682e+00 -9.828019216229222e-07 
 1.622500000000041e-06  2.842275095417001e+00  2.035718241014900e-02  3.875207633811615e+00  3.875207628563353e+00 -5.842878891826331e-07 
 1.622558823529453e-06  2.842275424394466e+00  2.035719974556321e-02  3.875207624352331e+00  3.875207629149803e+00 -5.007571957094115e-07 
 1.622676470588276e-06  2.842276082349395e+00  2.035730898808286e-02  3.875207603640945e+00  3.875207630245135e+00 -3.746862091702496e-07 
 1.622911764705923e-06  2.842277398259255e+00  2.035758017841038e-02  3.875207605838131e+00  3.875207631987705e+00 -2.907012799369113e-07 
 1.623205882352982e-06  2.842279043146579e+00  2.035776470663891e-02  3.875207627447212e+00  3.875207633571795e+00 -4.556272585887200e-07 
 1.623500000000041e-06  2.842280688033903e+00  2.035786598361397e-02  3.875207631575065e+00  3.875207634734127e+00 -8.499599744027364e-07 
 1.623558823529453e-06  2.842280410851298e+00  2.035784843316865e-02  3.875207641807858e+00  3.875207634934382e+00 -9.326353307415047e-07 
 1.623676470588277e-06  2.842279856486087e+00  2.035773886870706e-02  3.875207664059934e+00  3.875207635411265e+00 -1.057068487853030e-06 
 1.623911764705924e-06  2.842278747755667e+00  2.035746715848241e-02  3.875207664995015e+00  3.875207636807205e+00 -1.138102462050483e-06 
 1.624205882352982e-06  2.842277361842641e+00  2.035728181062055e-02  3.875207647323786e+00  3.875207639135125e+00 -9.700728895722932e-07 
 1.624500000000041e-06  2.842275975929615e+00  2.035717961316119e-02  3.875207647100146e+00  3.875207641872663e+00 -5.732228629540259e-07 
 1.624558823529453e-06  2.842276303437081e+00  2.035719689412796e-02  3.875207637671353e+00  3.875207642450736e+00 -4.900629022586145e-07 
 1.624676470588276e-06  2.842276958452014e+00  2.035730573648967e-02  3.875207617028652e+00  3.875207643529611e+00 -3.645792077122678e-07 
 1.624911764705923e-06  2.842278268481880e+00  2.035757589989437e-02  3.875207619195915e+00  3.875207645241009e+00 -2.811349730791335e-07 
 1.625205882352982e-06  2.842279906019213e+00  2.035775972852205e-02  3.875207640691089e+00  3.875207646788482e+00 -4.457115068134954e-07 
 1.625500000000041e-06  2.842281543556545e+00  2.035786062184902e-02  3.875207644772670e+00  3.875207647915907e+00 -8.388133778680640e-07 
 1.625558823529452e-06  2.842281266770840e+00  2.035784311255642e-02  3.875207654969308e+00  3.875207648109335e+00 -9.212087661580881e-07 
 1.625676470588276e-06  2.842280713199430e+00  2.035773385692771e-02  3.875207677141320e+00  3.875207648572355e+00 -1.045198189331131e-06 
 1.625911764705923e-06  2.842279606056611e+00  2.035746293892435e-02  3.875207678046729e+00  3.875207649939344e+00 -1.125822805647658e-06 
 1.626205882352982e-06  2.842278222128086e+00  2.035727813543112e-02  3.875207660396820e+00  3.875207652229475e+00 -9.580557502886222e-07 
 1.626500000000041e-06  2.842276838199561e+00  2.035717624429281e-02  3.875207660142637e+00  3.875207654928127e+00 -5.621342893391557e-07 
 1.626558823529453e-06  2.842277164759554e+00  2.035719350150267e-02  3.875207650726773e+00  3.875207655498333e+00 -4.791882588506269e-07 
 1.626676470588276e-06  2.842277817879540e+00  2.035730213398018e-02  3.875207630115936e+00  3.875207656561633e+00 -3.540503286103558e-07 
 1.626911764705924e-06  2.842279124119512e+00  2.035757174826774e-02  3.875207632254146e+00  3.875207658242841e+00 -2.709593758254414e-07 
 1.627205882352982e-06  2.842280756919476e+00  2.035775520530467e-02  3.875207653670810e+00  3.875207659753888e+00 -4.354276939011470e-07 
 1.627500000000041e-06  2.842282389719441e+00  2.035785589656666e-02  3.875207657710881e+00  3.875207660845856e+00 -8.279459677851264e-07 
 1.627558823529452e-06  2.842282112911389e+00  2.035783840510547e-02  3.875207667886497e+00  3.875207661032285e+00 -9.102029565610792e-07 
