 time                   v(gate_core)           v(xreceiver.sense)     v(padres)              v(gate)               
 1.089680255096153e-06  1.177143084003270e+00  7.418513211478026e-03  3.160846032990267e+00  2.001725463550005e+00 
 1.090680255096153e-06  1.177143083988499e+00  7.418514474802997e-03  3.160979293791091e+00  2.002933675172563e+00 
 1.091680255096153e-06  1.177143083973792e+00  7.418515745246949e-03  3.161112390647169e+00  2.004140471640054e+00 
 1.092680255096153e-06  1.177143083958956e+00  7.418517022690275e-03  3.161245323941584e+00  2.005345856149587e+00 
 1.093680255096153e-06  1.177143083944207e+00  7.418518307020578e-03  3.161378094054409e+00  2.006549831872289e+00 
 1.094680255096153e-06  1.177143083929561e+00  7.418519598107969e-03  3.161510701362497e+00  2.007752401951305e+00 
 1.095680255096153e-06  1.177143083914980e+00  7.418520895840477e-03  3.161643146239728e+00  2.008953569504043e+00 
 1.096680255096153e-06  1.177143083900346e+00  7.418522200106657e-03  3.161775429056987e+00  2.010153337621951e+00 
 1.097680255096153e-06  1.177143083885693e+00  7.418523510793405e-03  3.161907550182190e+00  2.011351709370783e+00 
 1.098680255096153e-06  1.177143083871203e+00  7.418524827784376e-03  3.162039509980286e+00  2.012548687790612e+00 
 1.099680255096154e-06  1.177143083856707e+00  7.418526150973544e-03  3.162171308813403e+00  2.013744275896995e+00 
 1.100680255096154e-06  1.177143083842230e+00  7.418527480251335e-03  3.162302947040776e+00  2.014938476680531e+00 
 1.101680255096154e-06  1.177143083827727e+00  7.418528815512371e-03  3.162434425018834e+00  2.016131293107450e+00 
 1.102680255096154e-06  1.177143083813288e+00  7.418530156649918e-03  3.162565743101220e+00  2.017322728119944e+00 
 1.103680255096154e-06  1.177143083799046e+00  7.418531503554510e-03  3.162696901638795e+00  2.018512784636118e+00 
 1.104680255096154e-06  1.177143083784602e+00  7.418532856135113e-03  3.162827900979850e+00  2.019701465551788e+00 
 1.105680255096154e-06  1.177143083770265e+00  7.418534214279227e-03  3.162958741469770e+00  2.020888773737661e+00 
 1.106680255096154e-06  1.177143083755988e+00  7.418535577895929e-03  3.163089423451542e+00  2.022074712043756e+00 
 1.107680255096154e-06  1.177143083741620e+00  7.418536946879569e-03  3.163219947265340e+00  2.023259283295646e+00 
 1.108680255096154e-06  1.177143083727295e+00  7.418538321138446e-03  3.163350313248879e+00  2.024442490297792e+00 
 1.109680255096154e-06  1.177143083713236e+00  7.418539700571365e-03  3.163480521737301e+00  2.025624335832314e+00 
 1.110680255096154e-06  1.177143083698958e+00  7.418541085086445e-03  3.163610573063244e+00  2.026804822659756e+00 
 1.111680255096154e-06  1.177143083684717e+00  7.418542474591209e-03  3.163740467556801e+00  2.027983953518591e+00 
 1.112680255096155e-06  1.177143083670638e+00  7.418543868993599e-03  3.163870205545716e+00  2.029161731127130e+00 
 1.113680255096155e-06  1.177143083656486e+00  7.418545268201787e-03  3.163999787355265e+00  2.030338158182214e+00 
 1.114680255096155e-06  1.177143083642375e+00  7.418546672125801e-03  3.164129213308299e+00  2.031513237359842e+00 
 1.115680255096155e-06  1.177143083628358e+00  7.418548080676422e-03  3.164258483725333e+00  2.032686971315877e+00 
 1.116680255096155e-06  1.177143083614328e+00  7.418549493771342e-03  3.164387598924634e+00  2.033859362686719e+00 
 1.117680255096155e-06  1.177143083600242e+00  7.418550911321007e-03  3.164516559222042e+00  2.035030414087810e+00 
 1.118680255096155e-06  1.177143083586353e+00  7.418552333239838e-03  3.164645364931181e+00  2.036200128115492e+00 
 1.119680255096155e-06  1.177143083572300e+00  7.418553759446819e-03  3.164774016363448e+00  2.037368507346962e+00 
 1.120680255096155e-06  1.177143083558425e+00  7.418555189859691e-03  3.164902513828015e+00  2.038535554340180e+00 
 1.121680255096155e-06  1.177143083544444e+00  7.418556624394747e-03  3.165030857631847e+00  2.039701271634085e+00 
 1.122680255096155e-06  1.177143083530545e+00  7.418558062975305e-03  3.165159048079771e+00  2.040865661749154e+00 
 1.123680255096155e-06  1.177143083516730e+00  7.418559505515914e-03  3.165287085474430e+00  2.042028727187076e+00 
 1.124680255096155e-06  1.177143083502640e+00  7.418560951949689e-03  3.165414970116472e+00  2.043190470432443e+00 
 1.125680255096156e-06  1.177143083488846e+00  7.418562402189948e-03  3.165542702304321e+00  2.044350893950536e+00 
 1.126680255096156e-06  1.177143083474973e+00  7.418563856164138e-03  3.165670282334454e+00  2.045510000189943e+00 
 1.127680255096156e-06  1.177143083461176e+00  7.418565313796445e-03  3.165797710501271e+00  2.046667791581402e+00 
 1.128680255096156e-06  1.177143083447522e+00  7.418566775011102e-03  3.165924987097157e+00  2.047824270538273e+00 
 1.129680255096156e-06  1.177143083433704e+00  7.418568239742494e-03  3.166052112412602e+00  2.048979439457702e+00 
 1.130680255096156e-06  1.177143083420058e+00  7.418569707910687e-03  3.166179086735989e+00  2.050133300718464e+00 
 1.131680255096156e-06  1.177143083406367e+00  7.418571179449177e-03  3.166305910353894e+00  2.051285856684183e+00 
 1.132680255096156e-06  1.177143083392786e+00  7.418572654290534e-03  3.166432583550993e+00  2.052437109701807e+00 
 1.133680255096156e-06  1.177143083379050e+00  7.418574132358181e-03  3.166559106609921e+00  2.053587062100789e+00 
 1.134680255096156e-06  1.177143083365362e+00  7.418575613597936e-03  3.166685479811690e+00  2.054735716196932e+00 
 1.135680255096156e-06  1.177143083351841e+00  7.418577097927050e-03  3.166811703435259e+00  2.055883074288110e+00 
 1.136680255096156e-06  1.177143083338271e+00  7.418578585286707e-03  3.166937777757879e+00  2.057029138657584e+00 
 1.137680255096156e-06  1.177143083324705e+00  7.418580075615940e-03  3.167063703055040e+00  2.058173911573569e+00 
 1.138680255096157e-06  1.177143083311173e+00  7.418581568842252e-03  3.167189479600330e+00  2.059317395287886e+00 
 1.139680255096157e-06  1.177143083297768e+00  7.418583064907753e-03  3.167315107665733e+00  2.060459592038705e+00 
 1.140680255096157e-06  1.177143083284172e+00  7.418584563748246e-03  3.167440587521402e+00  2.061600504048307e+00 
 1.141680255096157e-06  1.177143083270732e+00  7.418586065306565e-03  3.167565919435865e+00  2.062740133525216e+00 
 1.142680255096157e-06  1.177143083257372e+00  7.418587569512814e-03  3.167691103675877e+00  2.063878482662744e+00 
 1.143680255096157e-06  1.177143083243832e+00  7.418589076313982e-03  3.167816140506580e+00  2.065015553640273e+00 
 1.144680255096157e-06  1.177143083230383e+00  7.418590585654037e-03  3.167941030191496e+00  2.066151348623398e+00 
 1.145680255096157e-06  1.177143083217009e+00  7.418592097466754e-03  3.168065772992461e+00  2.067285869763196e+00 
 1.146680255096157e-06  1.177143083203675e+00  7.418593611696043e-03  3.168190369169719e+00  2.068419119197208e+00 
 1.147680255096157e-06  1.177143083190233e+00  7.418595128292532e-03  3.168314818982013e+00  2.069551099050130e+00 
 1.148680255096157e-06  1.177143083176900e+00  7.418596647191718e-03  3.168439122686363e+00  2.070681811431796e+00 
 1.149680255096157e-06  1.177143083163665e+00  7.418598168341796e-03  3.168563280538375e+00  2.071811258440110e+00 
 1.150680255096157e-06  1.177143083150203e+00  7.418599691692522e-03  3.168687292792112e+00  2.072939442159709e+00 
 1.151680255096157e-06  1.177143083137050e+00  7.418601217183436e-03  3.168811159700031e+00  2.074066364661419e+00 
 1.152680255096158e-06  1.177143083123842e+00  7.418602744763234e-03  3.168934881513190e+00  2.075192028004251e+00 
 1.153680255096158e-06  1.177143083110673e+00  7.418604274383904e-03  3.169058458481172e+00  2.076316434234616e+00 
 1.154680255096158e-06  1.177143083097490e+00  7.418605805989480e-03  3.169181890852037e+00  2.077439585385831e+00 
 1.155680255096158e-06  1.177143083084139e+00  7.418607339536482e-03  3.169305178872469e+00  2.078561483479476e+00 
 1.156680255096158e-06  1.177143083071128e+00  7.418608874967722e-03  3.169428322787695e+00  2.079682130524832e+00 
 1.157680255096158e-06  1.177143083057992e+00  7.418610412235916e-03  3.169551322841593e+00  2.080801528519515e+00 
 1.158680255096158e-06  1.177143083044871e+00  7.418611951291671e-03  3.169674179276538e+00  2.081919679448387e+00 
 1.159680255096158e-06  1.177143083031653e+00  7.418613492094345e-03  3.169796892333697e+00  2.083036585286133e+00 
 1.160680255096158e-06  1.177143083018612e+00  7.418615034587514e-03  3.169919462252716e+00  2.084152247994234e+00 
 1.161680255096158e-06  1.177143083005589e+00  7.418616578727531e-03  3.170041889272033e+00  2.085266669524228e+00 
 1.162680255096158e-06  1.177143082992560e+00  7.418618124470552e-03  3.170164173628713e+00  2.086379851815614e+00 
 1.163680255096158e-06  1.177143082979565e+00  7.418619671767907e-03  3.170286315558466e+00  2.087491796796483e+00 
 1.164680255096158e-06  1.177143082966547e+00  7.418621220580218e-03  3.170408315295818e+00  2.088602506384990e+00 
 1.165680255096159e-06  1.177143082953542e+00  7.418622770860205e-03  3.170530173073943e+00  2.089711982487682e+00 
 1.166680255096159e-06  1.177143082940723e+00  7.418624322562685e-03  3.170651889124759e+00  2.090820227000376e+00 
 1.167680255096159e-06  1.177143082927774e+00  7.418625875647037e-03  3.170773463678972e+00  2.091927241808765e+00 
 1.168680255096159e-06  1.177143082914775e+00  7.418627430074997e-03  3.170894896966050e+00  2.093033028787860e+00 
 1.169680255096159e-06  1.177143082901754e+00  7.418628985799715e-03  3.171016189214173e+00  2.094137589801837e+00 
 1.170680255096159e-06  1.177143082888859e+00  7.418630542785232e-03  3.171137340650458e+00  2.095240926705816e+00 
 1.171680255096159e-06  1.177143082876041e+00  7.418632100984512e-03  3.171258351500743e+00  2.096343041344085e+00 
 1.172680255096159e-06  1.177143082863251e+00  7.418633660357255e-03  3.171379221989646e+00  2.097443935550564e+00 
 1.173680255096159e-06  1.177143082850368e+00  7.418635220873183e-03  3.171499952340758e+00  2.098543611150488e+00 
 1.174680255096159e-06  1.177143082837638e+00  7.418636782486995e-03  3.171620542776422e+00  2.099642069958539e+00 
 1.175680255096159e-06  1.177143082824832e+00  7.418638345161849e-03  3.171740993517899e+00  2.100739313780310e+00 
 1.176680255096159e-06  1.177143082811997e+00  7.418639908858477e-03  3.171861304785236e+00  2.101835344410908e+00 
 1.177680255096159e-06  1.177143082799124e+00  7.418641473551113e-03  3.171981476797583e+00  2.102930163638097e+00 
 1.178680255096160e-06  1.177143082786361e+00  7.418643039186480e-03  3.172101509772734e+00  2.104023773237915e+00 
 1.179680255096160e-06  1.177143082773655e+00  7.418644605738146e-03  3.172221403927619e+00  2.105116174979378e+00 
 1.180680255096160e-06  1.177143082760946e+00  7.418646173165186e-03  3.172341159477944e+00  2.106207370620976e+00 
 1.181680255096160e-06  1.177143082748327e+00  7.418647741437204e-03  3.172460776638465e+00  2.107297361913217e+00 
 1.182680255096160e-06  1.177143082735624e+00  7.418649310519829e-03  3.172580255622879e+00  2.108386150597785e+00 
 1.183680255096160e-06  1.177143082722871e+00  7.418650880377596e-03  3.172699596643776e+00  2.109473738406825e+00 
 1.184680255096160e-06  1.177143082710214e+00  7.418652450977769e-03  3.172818799912804e+00  2.110560127064653e+00 
 1.185680255096160e-06  1.177143082697745e+00  7.418654022284495e-03  3.172937865640599e+00  2.111645318287073e+00 
 1.186680255096160e-06  1.177143082685105e+00  7.418655594265912e-03  3.173056794036759e+00  2.112729313781139e+00 
 1.187680255096160e-06  1.177143082672498e+00  7.418657166894996e-03  3.173175585309943e+00  2.113812115245961e+00 
 1.188680255096160e-06  1.177143082659939e+00  7.418658740133088e-03  3.173294239667760e+00  2.114893724371841e+00 
 1.189680255096160e-06  1.177143082647358e+00  7.418660313954877e-03  3.173412757316954e+00  2.115974142841768e+00 
 1.190680255096160e-06  1.177143082634893e+00  7.418661888328402e-03  3.173531138463306e+00  2.117053372330697e+00 
 1.191680255096160e-06  1.177143082622304e+00  7.418663463217309e-03  3.173649383311547e+00  2.118131414504771e+00 
 1.192680255096161e-06  1.177143082609812e+00  7.418665038601314e-03  3.173767492065621e+00  2.119208271023442e+00 
 1.193680255096161e-06  1.177143082597372e+00  7.418666614441485e-03  3.173885464928430e+00  2.120283943537388e+00 
 1.194680255096161e-06  1.177143082584851e+00  7.418668190718470e-03  3.174003302102115e+00  2.121358433691173e+00 
 1.195680255096161e-06  1.177143082572418e+00  7.418669767394360e-03  3.174121003787725e+00  2.122431743119793e+00 
 1.196680255096161e-06  1.177143082560025e+00  7.418671344447760e-03  3.174238570185609e+00  2.123503873452750e+00 
 1.197680255096161e-06  1.177143082547485e+00  7.418672921847108e-03  3.174356001495091e+00  2.124574826310683e+00 
 1.198680255096161e-06  1.177143082535177e+00  7.418674499568099e-03  3.174473297914735e+00  2.125644603308070e+00 
 1.199680255096161e-06  1.177143082522687e+00  7.418676077582094e-03  3.174590459642209e+00  2.126713206051780e+00 
 1.200680255096161e-06  1.177143082510325e+00  7.418677655860146e-03  3.174707486874268e+00  2.127780636141061e+00 
 1.201680255096161e-06  1.177143082497895e+00  7.418679234381217e-03  3.174824379806941e+00  2.128846895169151e+00 
 1.202680255096161e-06  1.177143082485656e+00  7.418680813113700e-03  3.174941138635340e+00  2.129911984721557e+00 
 1.203680255096161e-06  1.177143082473363e+00  7.418682392033985e-03  3.175057763553798e+00  2.130975906377305e+00 
 1.204680255096161e-06  1.177143082461060e+00  7.418683971119552e-03  3.175174254755825e+00  2.132038661708579e+00 
 1.205680255096162e-06  1.177143082448816e+00  7.418685550344331e-03  3.175290612434134e+00  2.133100252280890e+00 
 1.206680255096162e-06  1.177143082436429e+00  7.418687129684191e-03  3.175406836780627e+00  2.134160679653053e+00 
 1.207680255096162e-06  1.177143082424127e+00  7.418688709116075e-03  3.175522927986431e+00  2.135219945377283e+00 
 1.208680255096162e-06  1.177143082411798e+00  7.418690288614633e-03  3.175638886241914e+00  2.136278050999696e+00 
 1.209680255096162e-06  1.177143082399647e+00  7.418691868155400e-03  3.175754711736646e+00  2.137334998059520e+00 
 1.210680255096162e-06  1.177143082387428e+00  7.418693447715170e-03  3.175870404659454e+00  2.138390788089971e+00 
 1.211680255096162e-06  1.177143082375277e+00  7.418695027275264e-03  3.175985965198429e+00  2.139445422618095e+00 
 1.212680255096162e-06  1.177143082363081e+00  7.418696606809810e-03  3.176101393540895e+00  2.140498903164589e+00 
 1.213680255096162e-06  1.177143082350819e+00  7.418698186299193e-03  3.176216689873431e+00  2.141551231243980e+00 
 1.214680255096162e-06  1.177143082338668e+00  7.418699765720816e-03  3.176331854381906e+00  2.142602408364833e+00 
 1.215680255096162e-06  1.177143082326556e+00  7.418701345054129e-03  3.176446887251517e+00  2.143652436030205e+00 
 1.216680255096162e-06  1.177143082314455e+00  7.418702924275677e-03  3.176561788666680e+00  2.144701315736697e+00 
 1.217680255096162e-06  1.177143082302338e+00  7.418704503363077e-03  3.176676558811075e+00  2.145749048974727e+00 
 1.218680255096163e-06  1.177143082290243e+00  7.418706082305115e-03  3.176791197867837e+00  2.146795637230352e+00 
 1.219680255096163e-06  1.177143082278212e+00  7.418707661071678e-03  3.176905706019260e+00  2.147841081982523e+00 
 1.220680255096163e-06  1.177143082266062e+00  7.418709239649221e-03  3.177020083447037e+00  2.148885384705283e+00 
 1.221680255096163e-06  1.177143082254057e+00  7.418710818014206e-03  3.177134330332133e+00  2.149928546866653e+00 
 1.222680255096163e-06  1.177143082242029e+00  7.418712396150853e-03  3.177248446854938e+00  2.150970569929968e+00 
 1.223680255096163e-06  1.177143082230087e+00  7.418713974035974e-03  3.177362433195070e+00  2.152011455352115e+00 
 1.224680255096163e-06  1.177143082218161e+00  7.418715551652412e-03  3.177476289531561e+00  2.153051204585181e+00 
 1.225680255096163e-06  1.177143082205968e+00  7.418717128989299e-03  3.177590016042831e+00  2.154089819076237e+00 
 1.226680255096163e-06  1.177143082194129e+00  7.418718706017746e-03  3.177703612906542e+00  2.155127300266078e+00 
 1.227680255096163e-06  1.177143082182222e+00  7.418720282722371e-03  3.177817080299831e+00  2.156163649591157e+00 
 1.228680255096163e-06  1.177143082170252e+00  7.418721859090757e-03  3.177930418399201e+00  2.157198868482805e+00 
 1.229680255096163e-06  1.177143082158123e+00  7.418723435104315e-03  3.178043627380477e+00  2.158232958366671e+00 
 1.230680255096163e-06  1.177143082146136e+00  7.418725010743818e-03  3.178156707418905e+00  2.159265920663778e+00 
 1.231680255096163e-06  1.177143082134353e+00  7.418726585990038e-03  3.178269658689145e+00  2.160297756790222e+00 
 1.232680255096164e-06  1.177143082122440e+00  7.418728160827419e-03  3.178382481365217e+00  2.161328468156865e+00 
