2026-09-24T16:18:18+02:00 launched c_mid_tt_m40C_c1414m on cpu 0
2026-09-24T16:18:18+02:00 launched c_mid_tt_27C_c1414m on cpu 1
2026-09-24T16:18:19+02:00 launched c_mid_tt_85C_c1414m on cpu 2
2026-09-24T16:18:19+02:00 launched c_mid_tt_125C_c1414m on cpu 3
2026-09-24T16:18:19+02:00 launched c_mid_ss_m40C_c1414m on cpu 4
2026-09-24T16:18:20+02:00 launched c_mid_ss_27C_c1414m on cpu 5
2026-09-24T16:18:20+02:00 launched c_mid_ss_85C_c1414m on cpu 6
2026-09-24T16:18:20+02:00 launched c_mid_ss_125C_c1414m on cpu 7
2026-09-24T16:18:21+02:00 launched c_mid_ff_m40C_c1414m on cpu 8
2026-09-24T16:18:21+02:00 launched c_mid_ff_27C_c1414m on cpu 9
2026-09-24T16:18:21+02:00 launched c_mid_ff_85C_c1414m on cpu 10
2026-09-24T16:18:21+02:00 launched c_mid_ff_125C_c1414m on cpu 11
2026-09-24T16:18:22+02:00 launched c_tt_m40C_c1414m on cpu 12
2026-09-24T16:18:22+02:00 launched c_tt_27C_c1414m on cpu 13
2026-09-24T16:18:22+02:00 launched c_tt_85C_c1414m on cpu 14
2026-09-24T16:18:23+02:00 launched c_tt_125C_c1414m on cpu 15
2026-09-24T16:18:23+02:00 launched c_ss_m40C_c1414m on cpu 16
2026-09-24T16:18:23+02:00 launched c_ss_27C_c1414m on cpu 17
2026-09-25T03:09:41+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:10:42+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:11:42+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:12:42+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:13:43+02:00 N=80 (night target 80, cap 84, foreign 33.4) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:14:43+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:15:44+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:16:44+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:17:44+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:18:45+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:19:45+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:20:45+02:00 N=80 (night target 80, cap 84, foreign 33.4) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:21:46+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:22:46+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:23:47+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:24:47+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:25:47+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:26:48+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:27:48+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:28:49+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:29:49+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:30:49+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:31:50+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:32:50+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:33:51+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:34:51+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:35:51+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:36:52+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:37:52+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:38:53+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:39:53+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:40:53+02:00 N=80 (night target 80, cap 84, foreign 33.5) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:41:54+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:42:54+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:43:54+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:44:55+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:45:55+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:46:56+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:47:56+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:48:56+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:49:57+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:50:57+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:51:58+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:52:58+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:53:58+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:54:59+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:55:59+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:57:00+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:58:00+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T03:59:00+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T04:00:01+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T04:01:01+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T04:02:02+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T04:03:02+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T04:04:02+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T04:05:03+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T04:06:03+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T04:07:04+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T04:08:04+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T04:09:04+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T04:10:05+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T04:11:05+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T04:12:05+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T04:13:06+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T04:14:06+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T04:15:07+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T04:16:07+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T04:17:07+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T04:18:08+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T04:19:08+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T04:20:09+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T04:21:09+02:00 N=80 (night target 80, cap 84, foreign 33.4) running=15 queued=0 done=87 failed=49 skipped=0 blocked=0
2026-09-25T04:21:41+02:00 signal: state written, running jobs left detached
2026-09-25T04:21:45+02:00 launched q_tt_85C_r4_c1414m on cpu 0
2026-09-25T04:21:46+02:00 launched q_ss_27C_r4_c1414m on cpu 1
2026-09-25T04:21:46+02:00 launched f_mid_tt_27C_r4_c1414m on cpu 2
2026-09-25T04:21:46+02:00 launched f_mid_tt_85C_r4_c1414m on cpu 3
2026-09-25T04:21:46+02:00 launched f_mid_ss_125C_r4_c1414m on cpu 4
2026-09-25T04:21:47+02:00 launched b_s_tt_27C_r4_c1414m on cpu 5
2026-09-25T04:21:47+02:00 launched b_s_tt_85C_r4_c1414m on cpu 6
2026-09-25T04:21:47+02:00 launched b_s_tt_125C_r4_c1414m on cpu 7
2026-09-25T04:21:48+02:00 launched b_s_ss_27C_r4_c1414m on cpu 8
2026-09-25T04:21:48+02:00 launched b_s_ss_125C_r4_c1414m on cpu 9
2026-09-25T04:21:48+02:00 launched b_s_ff_85C_r4_c1414m on cpu 10
2026-09-25T04:21:48+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:22:49+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:23:49+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:24:49+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:25:50+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:26:50+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:27:51+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:28:51+02:00 N=80 (night target 80, cap 84, foreign 33.5) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:29:51+02:00 N=80 (night target 80, cap 84, foreign 33.5) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:30:52+02:00 N=80 (night target 80, cap 84, foreign 33.5) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:31:52+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:32:53+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:33:53+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:34:54+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:35:54+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:36:54+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:37:55+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:38:55+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:39:55+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:40:56+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:41:56+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:42:57+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:43:57+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:44:58+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:45:58+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:46:58+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:47:59+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:48:59+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:49:59+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:51:00+02:00 N=80 (night target 80, cap 84, foreign 33.5) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:52:00+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:53:01+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:54:01+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:55:01+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:56:02+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:57:02+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:58:03+02:00 N=80 (night target 80, cap 84, foreign 33.4) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T04:59:03+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:00:03+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:01:04+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:02:04+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:03:05+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:04:05+02:00 N=80 (night target 80, cap 84, foreign 33.9) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:05:05+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:06:06+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:07:06+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:08:07+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:09:07+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:10:07+02:00 N=80 (night target 80, cap 84, foreign 33.4) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:11:08+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:12:08+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:13:09+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:14:09+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:15:09+02:00 N=80 (night target 80, cap 84, foreign 33.4) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:16:10+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:17:10+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:18:11+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:19:11+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:20:11+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:21:12+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:22:12+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:23:13+02:00 N=80 (night target 80, cap 84, foreign 33.4) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:24:13+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:25:13+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:26:14+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:27:14+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:28:15+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:29:15+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:30:15+02:00 N=80 (night target 80, cap 84, foreign 33.9) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:31:16+02:00 N=80 (night target 80, cap 84, foreign 33.4) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:32:16+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:33:17+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:34:17+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:35:17+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:36:18+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:37:18+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:38:19+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:39:19+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:40:19+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:41:20+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:42:20+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:43:21+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:44:21+02:00 N=80 (night target 80, cap 84, foreign 33.9) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:45:21+02:00 N=80 (night target 80, cap 84, foreign 33.9) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:46:22+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:47:22+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:48:23+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:49:23+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:50:23+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:51:24+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:52:24+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:53:25+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:54:25+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:55:25+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:56:26+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:57:26+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:58:27+02:00 N=80 (night target 80, cap 84, foreign 33.4) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T05:59:27+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T06:00:27+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T06:01:28+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T06:02:28+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T06:03:29+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T06:04:29+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T06:05:29+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T06:06:30+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T06:07:30+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T06:08:30+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T06:09:31+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T06:10:31+02:00 N=80 (night target 80, cap 84, foreign 33.8) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
2026-09-25T06:11:32+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=11 queued=0 done=87 failed=64 skipped=0 blocked=0
