 time                   v(fout)                v(vref)                i(vdd)                 i(vdd12)               v(en_in)               v(en)                  v(mode_in)             v(mode)                v(r4_in)               v(r4)                  v(xt2f.ca1)            v(xt2f.tail1)          v(xt2f.cb1)            v(xt2f.ca2)            v(xt2f.tail2)          v(xt2f.cb2)            v(xt2f.vth)           
 4.639999999999999e-08  6.761165851644045e-08  1.037450488333306e+00 -5.547884118836048e-05 -3.343488669989899e-10  0.000000000000000e+00  6.999034995684569e-10  0.000000000000000e+00  6.998938554461639e-10  0.000000000000000e+00  6.998933024354252e-10  1.156456128613730e+00  3.171294045681534e-01  1.331199076234107e+00  1.156456128613714e+00  3.171294045681381e-01  1.331199076233977e+00  1.037438078556070e+00 
 5.139999999999999e-08  6.761165836169428e-08  1.037450488334559e+00 -5.547884118820705e-05 -3.343488829910469e-10  0.000000000000000e+00  6.999038925111704e-10  0.000000000000000e+00  6.998946577648916e-10  0.000000000000000e+00  6.998931848492527e-10  1.156456128614767e+00  3.171294045693850e-01  1.331199076234812e+00  1.156456128614753e+00  3.171294045693795e-01  1.331199076234741e+00  1.037438078557338e+00 
 5.639999999999999e-08  6.761165846015274e-08  1.037450488335246e+00 -5.547884118839122e-05 -3.343489168724191e-10  0.000000000000000e+00  6.999034142087116e-10  0.000000000000000e+00  6.998939463134559e-10  0.000000000000000e+00  6.998925914586274e-10  1.156456128615490e+00  3.171294045699841e-01  1.331199076235449e+00  1.156456128615549e+00  3.171294045699877e-01  1.331199076235820e+00  1.037438078558020e+00 
 6.139999999999999e-08  6.761165860618670e-08  1.037450488335511e+00 -5.547884118847245e-05 -3.343489001756082e-10  0.000000000000000e+00  6.999039162259224e-10  0.000000000000000e+00  6.998936934692518e-10  0.000000000000000e+00  6.998931431697260e-10  1.156456128614965e+00  3.171294045702304e-01  1.331199076235787e+00  1.156456128614917e+00  3.171294045702177e-01  1.331199076235564e+00  1.037438078558283e+00 
 6.640000000000000e-08  6.761165845119459e-08  1.037450488336412e+00 -5.547884118841946e-05 -3.343488946191325e-10  0.000000000000000e+00  6.999036175881515e-10  0.000000000000000e+00  6.998939276661426e-10  0.000000000000000e+00  6.998924764749637e-10  1.156456128617256e+00  3.171294045711403e-01  1.331199076237878e+00  1.156456128617251e+00  3.171294045711190e-01  1.331199076237576e+00  1.037438078559194e+00 
 7.140000000000000e-08  6.761165854989908e-08  1.037450488337233e+00 -5.547884118833053e-05 -3.343489025339219e-10  0.000000000000000e+00  6.999043705761953e-10  0.000000000000000e+00  6.998939147610345e-10  0.000000000000000e+00  6.998934298418860e-10  1.156456128618858e+00  3.171294045718608e-01  1.331199076239219e+00  1.156456128618818e+00  3.171294045718513e-01  1.331199076239140e+00  1.037438078560014e+00 
 7.640000000000001e-08  6.761165845249164e-08  1.037450488336942e+00 -5.547884118855293e-05 -3.343488668091251e-10  0.000000000000000e+00  6.999035987419331e-10  0.000000000000000e+00  6.998930240828671e-10  0.000000000000000e+00  6.998925497666070e-10  1.156456128619594e+00  3.171294045715255e-01  1.331199076240180e+00  1.156456128619648e+00  3.171294045715310e-01  1.331199076240109e+00  1.037438078559711e+00 
 8.140000000000001e-08  6.761165829711541e-08  1.037450488336344e+00 -5.547884118842136e-05 -3.343488938599299e-10  0.000000000000000e+00  6.999035468769940e-10  0.000000000000000e+00  6.998930152921014e-10  0.000000000000000e+00  6.998932195250875e-10  1.156456128617682e+00  3.171294045709300e-01  1.331199076238409e+00  1.156456128617644e+00  3.171294045709174e-01  1.331199076238759e+00  1.037438078559107e+00 
 8.640000000000002e-08  6.761165863895233e-08  1.037450488336712e+00 -5.547884118859483e-05 -3.343489301538261e-10  0.000000000000000e+00  6.999034864495047e-10  0.000000000000000e+00  6.998932862420223e-10  0.000000000000000e+00  6.998932153189337e-10  1.156456128616406e+00  3.171294045712706e-01  1.331199076237456e+00  1.156456128616603e+00  3.171294045712743e-01  1.331199076237140e+00  1.037438078559485e+00 
 9.140000000000002e-08  6.761165830009595e-08  1.037450488336173e+00 -5.547884118864568e-05 -3.343488779765212e-10  0.000000000000000e+00  6.999043547612960e-10  0.000000000000000e+00  6.998935090509913e-10  0.000000000000000e+00  6.998926655801513e-10  1.156456128617905e+00  3.171294045707124e-01  1.331199076238780e+00  1.156456128617971e+00  3.171294045707217e-01  1.331199076238360e+00  1.037438078558934e+00 
