point	time_s	cml_p_V	cml_diff_V	EF_P_obs	EF_P_ref	EF_P_res	EF_N_obs	EF_N_ref	EF_N_res	GP_obs	GP_ref	GP_res	GN_obs	GN_ref	GN_res	E_CM_obs	E_CM_ref	E_CM_res	CM_N_obs	CM_N_ref	CM_N_res	CM_P_obs	CM_P_ref	CM_P_res
521	9.75520930346697e-10	1.1314180853922771	-0.57716382921544618	0.37048831223087825	0.36899789264416794	0.001490419586710312	0.91926633251520151	0.92032120671694595	-0.0010548742017444379	0.15335110083734999	0.14714581998363721	0.0062052808537127746	0.36045736150201707	0.36699760746768262	-0.0065402459656655476	0.0010946101383979955	1.1597829354344113e-05	0.0010830123090436515	0.82621129090193057	1.0106396583424988	-0.18442836744056823	1.1747721521904535	0.00094349844593930152	1.1738286537445142
522	9.7752093034669699e-10	1.1314180853922771	-0.57716382921544618	0.37043142185916789	0.36899789264416794	0.0014335292149999512	0.91928612563833201	0.92032120671694595	-0.0010350810786139419	0.15290915146928985	0.14714581998363721	0.0057633314856526396	0.36081555663961695	0.36699760746768262	-0.0061820508280656661	0.0011090009565986395	1.1597829354344113e-05	0.0010974031272442954	0.82627200198013562	1.0106396583424988	-0.18436765636236319	1.1743207233261879	0.00094349844593930152	1.1733772248802485
523	9.7952093034669699e-10	1.1314180853922771	-0.57716382921544618	0.37037933109977572	0.36899789264416794	0.0013814384556077863	0.91930414401867877	0.92032120671694595	-0.0010170626982671793	0.15250265299004917	0.14714581998363721	0.0053568330064119596	0.36114260126343767	0.36699760746768262	-0.0058550062042449502	0.0011223785703421314	1.1597829354344113e-05	0.0011107807409877874	0.82633612512924159	1.0106396583424988	-0.18430353321325721	1.1738606871755908	0.00094349844593930152	1.1729171887296514
524	9.8152093034669698e-10	1.1314180853922771	-0.57716382921544618	0.37033144431599879	0.36899789264416794	0.0013335516718308571	0.91932070328279525	0.92032120671694595	-0.0010005034341507013	0.15212876847703188	0.14714581998363721	0.0049829484933946733	0.36144124118450294	0.36699760746768262	-0.0055563662831796812	0.0011348016049891729	1.1597829354344113e-05	0.0011232037756348289	0.82640338117474454	1.0106396583424988	-0.18423627716775426	1.1733928658842292	0.00094349844593930152	1.1724493674382899
525	9.8352093034669697e-10	1.1314180853922771	-0.57716382921544618	0.37028756800638646	0.36899789264416794	0.0012896753622185231	0.91933579423848533	0.92032120671694595	-0.0009854124784606233	0.15178488587790195	0.14714581998363721	0.0046390658942647434	0.36171396987223015	0.36699760746768262	-0.0052836375954524728	0.001146321703305718	1.1597829354344113e-05	0.001134723873951374	0.82647351064024077	1.0106396583424988	-0.18416614770225803	1.1729180103660768	0.00094349844593930152	1.1719745119201375
526	9.8552093034669697e-10	1.1314180853922771	-0.57716382921544618	0.37024723232259665	0.36899789264416794	0.0012493396784287181	0.91934965372119093	0.92032120671694595	-0.00097155299575502063	0.15146860293713216	0.14714581998363721	0.0043227829534949469	0.36196307092298813	0.36699760746768262	-0.0050345365446944901	0.0011569947598993897	1.1597829354344113e-05	0.0011453969305450457	0.8265462748777922	1.0106396583424988	-0.18409338346470661	1.1724368065647943	0.00094349844593930152	1.171493308118855
527	9.8752093034669696e-10	1.1314180853922771	-0.57716382921544618	0.37021024969251537	0.36899789264416794	0.0012123570483474344	0.91936230105935313	0.92032120671694595	-0.00095890565759282342	0.15117770690236765	0.14714581998363721	0.0040318869187304374	0.36219061665423197	0.36699760746768262	-0.0048069908134506512	0.0011668706045069345	1.1597829354344113e-05	0.0011552727751525905	0.82662145189184211	1.0106396583424988	-0.1840182064506567	1.1719498797145929	0.00094349844593930152	1.1710063812686535
528	9.8952093034669695e-10	1.1314180853922771	-0.57716382921544618	0.37017625405921001	0.36899789264416794	0.0011783614150420729	0.91937390708131861	0.92032120671694595	-0.0009472996356273411	0.15091016370588969	0.14714581998363721	0.0037643437222524834	0.36239850590762029	0.36699760746768262	-0.0045991015600623242	0.0011760011499495106	1.1597829354344113e-05	0.0011644033205951666	0.82669883732053273	1.0106396583424988	-0.18394082102196607	1.1714578002340497	0.00094349844593930152	1.1705143017881103
529	9.9152093034669695e-10	1.1314180853922771	-0.57716382921544618	0.37014507653021655	0.36899789264416794	0.0011471838860486194	0.9193845067983355	0.92032120671694595	-0.00093669991861045077	0.1506640876004233	0.14714581998363721	0.003518267616786086	0.36258849359500778	0.36699760746768262	-0.0044091138726748413	0.0011844325998761618	1.1597829354344113e-05	0.0011728347705218178	0.82677819243682538	1.0106396583424988	-0.18386146590567343	1.1709611437278582	0.00094349844593930152	1.1700176452819189
530	9.9352093034669694e-10	1.1314180853922771	-0.57716382921544618	0.3701164143448965	0.36899789264416794	0.0011185217007285697	0.9193942320266778	0.92032120671694595	-0.00092697469026814527	0.15043776802719083	0.14714581998363721	0.0032919480435536219	0.36276212201436053	0.36699760746768262	-0.0042354854533220854	0.0011922126544008146	1.1597829354344113e-05	0.0011806148250464706	0.82685938981977614	1.0106396583424988	-0.18378026852272267	1.1704603213040661	0.00094349844593930152	1.1695168228581267
531	9.9552093034669693e-10	1.1314180853922771	-0.57716382921544618	0.37009009360137229	0.36899789264416794	0.0010922009572043589	0.91940313887388836	0.92032120671694595	-0.00091806784305759059	0.15022961802050117	0.14714581998363721	0.003083798036863955	0.36292081986366853	0.36699760746768262	-0.0040767876040140871	0.0011993849089966552	1.1597829354344113e-05	0.0011877870796423112	0.82694226716233799	1.0106396583424988	-0.18369739118016082	1.1699557690881863	0.00094349844593930152	1.169012270642247
532	9.9752093034669692e-10	1.1314180853922771	-0.57716382921544618	0.37006590677660017	0.36899789264416794	0.0010680141324322379	0.91941129529310039	0.92032120671694595	-0.00090991142384555523	0.15003817868317199	0.14714581998363721	0.002892358699534775	0.36306590305833153	0.36699760746768262	-0.0039317044093510889	0.0012059907072924855	1.1597829354344113e-05	0.0011943928779381415	0.82702667381544581	1.0106396583424988	-0.18361298452705299	1.1694478747038259	0.00094349844593930152	1.1685043762578866
533	9.9876046517334839e-10	1.1314180853922771	-0.57716382921544618	0.37005191323236764	0.36899789264416794	0.0010540205881997	0.91941601221214564	0.92032120671694595	-0.00090519450480031072	0.14992736655450631	0.14714581998363721	0.0027815465708690978	0.36314946917978114	0.36699760746768262	-0.0038481382879014814	0.0012098165007768304	1.1597829354344113e-05	0.0011982186714224864	0.82707970810222209	1.0106396583424988	-0.18355995024027671	1.1691315546366634	0.00094349844593930152	1.1681880561907241
534	1.0000000000000001e-09	1.1314180853922773	-0.57716382921544573	0.37003864602270214	0.36899789264416816	0.0010407533785339873	0.91942046250866971	0.92032120671694584	-0.00090074420827612744	0.14982215317719877	0.14714581998363729	0.0026763331935614754	0.36322853511231545	0.36699760746768251	-0.0037690723553670535	0.0012134489263573803	1.1597829354344138e-05	0.0012018510970030361	0.82713324461322157	1.0106396583424986	-0.18350641372927701	1.1688141686876945	0.00094349844593930574	1.1678706702417552
535	1.0002000000000001e-09	1.1323304464184474	-0.57533910716310555	0.37031398690021988	0.36984755994441298	0.00046642695580689786	0.91912922887723347	0.91943748226190625	-0.00030825338467277419	0.14980592794032158	0.14748464289390167	0.002321285046419902	0.36323919413613126	0.36664520390100941	-0.0034060097648781484	0.0012138917791743621	1.1700878432999156e-05	0.0012021909007413629	0.82714190657405728	1.0103092474408266	-0.18316734086676933	1.1687626236114532	0.0009606538890844828	1.1678019697223687
536	1.0006e-09	1.1341551684707869	-0.5716896630584265	0.37114029445235519	0.37154689454490197	-0.00040660009254678275	0.9182326480937496	0.91767003335182773	0.00056261474192187411	0.14977519224935512	0.14816228871443013	0.0016129035349249921	0.36325583832730701	0.36594039676766349	-0.0026845584403564771	0.0012144613023437247	1.1906976590309118e-05	0.0012025543257534156	0.82715926491394265	1.0096484256374825	-0.18248916072353982	1.1686587816628886	0.00099496477537482455	1.1676638168875138
537	1.0014000000000001e-09	1.1378046125754668	-0.56439077484906663	0.37359944532894018	0.37494768994424121	-0.0013482446153010308	0.91544605664980372	0.91413551082278621	0.0013105458270175063	0.14973117232980152	0.14951842821325909	0.00021274411654242931	0.36325577821905125	0.36453093214527615	-0.0012751539262249034	0.0012138264447948029	1.233539854554468e-05	0.0012014910462492582	0.82719514456598542	1.00832587680154	-0.18113073223555454	1.1684455613494154	0.0010692660323343881	1.167376295317081
538	1.0030000000000002e-09	1.1451035007848269	-0.54979299843034646	0.37928214158197027	0.38175441854008374	-0.0024722769581134729	0.90890971761011741	0.90706739632531741	0.001842321284799997	0.14974940412602625	0.15223275599553446	-0.0024833518695082102	0.36311899607461895	0.36171237395660522	0.0014066221180137339	0.0012087764632712633	1.3233717202159436e-05	0.0011955427460691038	0.82727794242970942	1.0056785980873328	-0.17840065565762342	1.1679980314394682	0.001233055288453546	1.1667649761510146
539	1.0050000000000001e-09	1.1542271110465263	-0.53154577790694768	0.38693718134499655	0.39027437440305052	-0.0033371930580539666	0.90038561585260501	0.89823443871828634	0.0021511771343186714	0.14999990949999875	0.15563026953520018	-0.005630360035201426	0.36271101630283187	0.35819004768375978	0.0045209686190720855	0.0011998328143311525	1.4459198871683798e-05	0.0011853736154594687	0.82740867508206617	1.0023646480911632	-0.17495597300909704	1.1674073207680482	0.0014784040472183755	1.1659289167208298
540	1.0070000000000001e-09	1.1633507213082257	-0.5132985573835489	0.39495982284542525	0.39880585907509991	-0.0038460362296746653	0.89177377225150845	0.88940379887844578	0.0023699733730626615	0.15050420930514397	0.15903238037971756	-0.0085281710745735984	0.36205942919132356	0.35466864560758704	0.0073907835837365154	0.0011889302106445829	1.5801397492233749e-05	0.0011731288131523491	0.82757145179251468	0.99904592022026717	-0.17147446842775249	1.1667898512629569	0.0017752573223046044	1.1650145939406522
541	1.0090000000000001e-09	1.1724743315699253	-0.49505133686014968	0.40316780241513522	0.40734836004267516	-0.0041805576275399381	0.8831395095936877	0.88057550855711386	0.0025640010365738375	0.15124685212749978	0.16243888415410315	-0.011192032026603377	0.36118072585873501	0.35114818039154189	0.010032545467193121	0.001175122663578422	1.7270408902480322e-05	0.0011578522546759418	0.82776511595893443	0.99572268817205389	-0.16795757221311947	1.1661520016867297	0.0021346743070268541	1.1640173273797028
542	1.0110000000000001e-09	1.1815979418316247	-0.4768041163367509	0.41147622582522175	0.41590146328284711	-0.0044252374576253528	0.87449308340914	0.87174961495503012	0.0027434684541098875	0.15220961870526439	0.16584961575750792	-0.01363999705224353	0.36009144589139169	0.34762867085765103	0.012462775033740658	0.001157647235556801	1.8877908623037794e-05	0.0011387693269337632	0.82798791848155262	0.99239518328444409	-0.16440726480289147	1.1654995030772497	0.0025707268785599472	1.1629287761986897
543	1.0130000000000001e-09	1.1907215520933241	-0.45855689581335213	0.41984701976534911	0.42446477661237281	-0.0046177568470237018	0.86583832277355688	0.86292616652661147	0.0029121562469454076	0.15337545155381049	0.16926441879886361	-0.015888967245053121	0.35880860717426477	0.34411013632940746	0.014698470844857314	0.0011363009463679404	2.063654390376887e-05	0.0011156644024641715	0.82823819577411006	0.98906361909821816	-0.1608254233241081	1.1648376450672269	0.003101026337449735	1.1617366187297771
544	1.0150000000000001e-09	1.1998451623550237	-0.44030967528995291	0.42826103410890476	0.43303801710467649	-0.004776982995771728	0.85717898934679793	0.85410523708180941	0.0030737522649885163	0.15472844776564548	0.17268318045374273	-0.017954732688097247	0.35734836026236855	0.34059260623817311	0.016755754024195435	0.0011111726499860655	2.2561668576885525e-05	0.0010886109814091799	0.82851435652092942	0.98572816797829954	-0.15721381145737012	1.1641711149976464	0.003749167693099791	1.1604219473045465
545	1.0170000000000001e-09	1.2089687726167231	-0.42206245476655413	0.436711074884023	0.44162113384657298	-0.0049100589625499791	0.84851430772382386	0.84528696919039226	0.0032273385334316007	0.15625393593467807	0.1761058804172215	-0.019851944482543432	0.35572580387359942	0.33707613743454162	0.018649666439057799	0.0010825402437081195	2.4675303324990847e-05	0.0010578649403831287	0.82881486251251912	0.98238890737559481	-0.15357404486307569	1.1635039184104201	0.0045511729966313808	1.1589527454137887
546	1.0190000000000001e-09	1.2180923828784225	-0.40381523424315535	0.44519030628343814	0.45021336440765336	-0.0050230581242152184	0.83984679435350074	0.83647130672916281	0.003375487624337925	0.15793835509331197	0.17953221465701877	-0.021593859563706796	0.35395472367939335	0.33356070754266448	0.020394016136728865	0.0010507877326899947	2.6986199890569377e-05	0.0010238015327994252	0.82913823796161235	0.97904618753604133	-0.14990794957442899	1.162839444756214	0.0055407218825474329	1.1572987228736666
547	1.0210000000000001e-09	1.2272159931401219	-0.38556801371975657	0.45369680477730728	0.45881439372972965	-0.0051175889524223694	0.83117554853505093	0.82765830423845976	0.003517244296591171	0.15976921214295495	0.18296205753576622	-0.023192845392811273	0.35204778069675913	0.33004633830988739	0.022001442386871739	0.0010163565490842585	2.9511241722281333e-05	0.0009868453073619771	0.82948305101620523	0.97570017808512455	-0.14621712706891932	1.1621804726050708	0.0067691144713941942	1.1554113581336767
548	1.0230000000000001e-09	1.2363396034018215	-0.36732079319635735	0.46222639267581767	0.4674239220396747	-0.0051975293638570341	0.82250249126031616	0.81884801777841199	0.0036544734819041746	0.16173495579360656	0.18639528951287762	-0.024660333719271066	0.35001570138909077	0.3265330520924889	0.023482649296601876	0.00097993516456958661	3.2268080438946353e-05	0.0009476670841306403	0.82984803070876623	0.97235104009176276	-0.14250300938299654	1.1615288483661226	0.0083057498596277573	1.1532230985064948
549	1.0250000000000001e-09	1.2454632136635209	-0.34907357267295858	0.47077819059695414	0.47604166397056036	-0.00526347337360622	0.81382695008857109	0.81004050505889658	0.0037864450296745122	0.16382492470449633	0.1898317967921308	-0.026006872087634469	0.34786896768315462	0.32302087190376777	0.024848095779386847	0.00094193677970407126	3.5274777786986911e-05	0.00090666200191708436	0.83023185149587597	0.96899892574983415	-0.13876707425395818	1.1608863776669209	0.010246886645754284	1.1506394910211666
550	1.0270000000000001e-09	1.2545868239252203	-0.3308263521495598	0.47934916280761714	0.48466753939505963	-0.0053183765874424971	0.80515056966476961	0.80123589818675789	0.003914671478011722	0.16602926336546428	0.1932715474192003	-0.027242284053736021	0.34561787916491388	0.31950985042225488	0.026108028742658995	0.00090259795484374031	3.855629099222679e-05	0.00086404166385151355	0.83063313003577188	0.96564390921531351	-0.13501077917954163	1.1602548303250297	0.012749462727869965	1.1475053675971598
551	1.0290000000000001e-09	1.2637104341869199	-0.31257913162616058	0.48793863370317175	0.49330129098313635	-0.0053626572799646	0.79647284082825576	0.79243427269473021	0.0040385681335255441	0.1683389144807147	0.19671443877833289	-0.028375524297618193	0.34327117147472608	0.31600001776894321	0.027271153705782869	0.0008623723208617852	4.2130720086083959e-05	0.0008202416007757012	0.83105062775671512	0.96228612525018131	-0.13123549749346619	1.1596351714422379	0.016050513971515145	1.1435846574707227
